Sample,X,Y,Z
53,-1.0054,0.0347,0.0144
54,-1.0015,0.0425,0.0193
55,-0.9875,0.0137,-0.0437
56,-0.9995,0.0000,-0.0295
57,-1.0027,0.0200,0.0093
58,-0.9966,0.0256,-0.0015
59,-0.9993,0.0076,0.0022
60,-0.9937,0.0044,-0.0259
61,-0.9888,0.0288,-0.0195
62,-1.0012,0.0488,0.0000
63,-1.0103,0.0247,0.0017
64,-0.9937,-0.0154,-0.0283
65,-0.9927,-0.0186,-0.0405
66,-0.9995,0.0229,0.0088
67,-1.0017,0.0566,-0.0032
68,-0.9985,0.0376,-0.0098
69,-1.0005,0.0073,-0.0266
70,-1.0061,-0.0100,-0.0288
71,-1.0012,0.0054,0.0142
72,-0.9934,0.0278,-0.0173
73,-0.9995,0.0330,-0.0239
74,-0.9993,0.0115,-0.0022
75,-0.9917,0.0110,-0.0259
76,-0.9963,0.0261,-0.0249
77,-1.0024,0.0281,0.0144
78,-0.9973,0.0046,-0.0122
79,-0.9963,0.0000,-0.0332
80,-1.0024,0.0212,-0.0066
81,-1.0044,0.0293,0.0144
82,-0.9966,0.0144,-0.0122
83,-0.9934,-0.0012,-0.0288
84,-0.9937,0.0100,-0.0127
85,-1.0042,0.0315,-0.0046
86,-1.0032,0.0247,-0.0017
87,-0.9924,0.0049,-0.0271
88,-0.9993,0.0012,-0.0227
89,-1.0024,0.0249,0.0000
90,-0.9927,0.0337,-0.0071
91,-1.0005,0.0178,-0.0149
92,-1.0015,0.0042,-0.0181
93,-0.9983,0.0032,-0.0215
94,-0.9985,0.0117,0.0024
95,-0.9915,0.0330,-0.0027
96,-0.9924,0.0349,-0.0203
97,-1.0051,0.0134,-0.0100
98,-0.9993,0.0042,-0.0039
99,-0.9917,0.0073,-0.0205
100,-0.9993,0.0115,-0.0166
101,-0.9995,0.0256,0.0020
102,-0.9963,0.0378,-0.0193
103,-1.0029,0.0205,-0.0183
104,-1.0005,0.0051,0.0010
105,-0.9878,0.0144,-0.0188
106,-0.9944,0.0173,-0.0103
107,-0.9983,0.0134,-0.0015
108,-0.9934,0.0151,-0.0220
109,-0.9946,0.0269,-0.0144
110,-1.0044,0.0222,0.0007
111,-0.9985,0.0098,-0.0029
112,-0.9905,0.0142,-0.0359
113,-1.0034,0.0234,-0.0005
114,-1.0024,0.0186,0.0088
115,-0.9907,0.0134,-0.0361
116,-0.9934,0.0117,-0.0151
117,-1.0000,0.0144,-0.0054
118,-0.9963,0.0225,-0.0205
119,-1.0024,0.0137,-0.0144
120,-0.9995,0.0000,-0.0071
121,-0.9878,0.0244,-0.0210
122,-0.9973,0.0388,-0.0178
123,-1.0071,0.0088,0.0081
124,-1.0002,0.0020,-0.0210
125,-0.9897,0.0271,-0.0376
126,-1.0063,0.0378,0.0110
127,-0.9983,0.0203,0.0061
128,-0.9885,-0.0042,-0.0410
129,-1.0012,0.0046,-0.0190
130,-1.0032,0.0308,0.0178
131,-0.9954,0.0339,-0.0229
132,-1.0024,0.0090,-0.0171
133,-1.0034,-0.0195,-0.0095
134,-0.9995,-0.0818,-0.0239
135,-0.9924,-0.0474,-0.0242
136,-0.9819,0.0764,-0.0232
137,-0.9993,0.1606,0.0115
138,-1.0002,0.2952,-0.0020
139,-0.9897,0.3989,-0.0181
140,-1.0308,0.2261,0.0708
141,-1.0356,-0.0720,-0.0200
142,-0.9702,-0.0979,-0.1660
143,-0.9700,0.0950,-0.0107
144,-1.0171,0.2278,0.0745
145,-0.9768,0.2078,-0.0667
146,-0.9358,0.1216,-0.0518
147,-0.9641,0.1406,-0.0168
148,-1.0029,0.1885,0.0195
149,-1.0005,0.1631,0.0566
150,-1.0122,0.0703,-0.0327
151,-1.0103,0.0247,-0.0664
152,-1.0247,0.0662,0.0044
153,-1.0239,0.1174,0.0269
154,-1.0073,0.0847,-0.0039
155,-1.0229,0.0115,-0.0081
156,-0.9983,0.0085,-0.0212
157,-0.9839,0.1160,-0.0132
158,-0.9956,0.2393,0.0430
159,-0.9683,0.2720,0.0337
160,-0.9485,0.1926,-0.0447
161,-0.9924,0.1367,0.0405
162,-0.9436,0.1531,-0.0298
163,-0.9749,0.1614,0.0049
164,-1.0132,0.1157,0.0164
165,-1.0081,0.0598,-0.0588
166,-1.0317,0.0623,-0.0261
167,-1.0110,0.1165,-0.0117
168,-0.9985,0.1614,-0.0083
169,-0.9866,0.1130,-0.0134
170,-0.9663,0.0088,-0.0454
171,-0.9729,-0.0020,-0.0266
172,-0.9797,0.0754,-0.0208
173,-1.0015,0.1211,-0.0022
174,-1.0159,0.0918,0.0110
175,-1.0103,0.0552,-0.0525
176,-1.0142,0.0820,-0.0557
177,-1.0276,0.1448,0.0168
178,-1.0103,0.1768,-0.0010
179,-0.9895,0.1648,-0.0481
180,-1.0120,0.1555,-0.0347
181,-0.9985,0.1907,-0.0227
182,-0.9761,0.1936,-0.0063
183,-0.9819,0.1372,-0.0049
184,-0.9739,0.0500,-0.0229
185,-0.9565,0.0264,-0.0315
186,-0.9634,0.0835,-0.0134
187,-0.9778,0.1741,0.0122
188,-1.0129,0.2239,0.0295
189,-1.0374,0.1853,0.0085
190,-1.0325,0.1343,-0.0071
191,-1.0286,0.1326,-0.0127
192,-1.0239,0.0996,0.0183
193,-1.0022,0.0032,0.0056
194,-0.9790,-0.0481,-0.0522
195,-0.9534,0.0107,-0.0359
196,-0.9590,0.1653,0.0195
197,-0.9429,0.3081,0.0244
198,-0.9282,0.3477,0.0068
199,-0.9321,0.2922,-0.0132
200,-0.9670,0.1882,0.0474
201,-0.9927,0.0571,0.0259
202,-1.0256,-0.0022,0.0081
203,-1.0073,-0.0195,-0.0789
204,-1.0413,0.0544,-0.0215
205,-1.0454,0.1487,-0.0310
206,-1.0259,0.2126,-0.0061
207,-1.0081,0.1887,-0.0200
208,-0.9905,0.0823,-0.0015
209,-0.9573,0.0000,-0.0671
210,-0.9761,0.0457,-0.0464
211,-0.9866,0.1638,0.0120
212,-0.9592,0.2529,-0.0518
213,-0.9612,0.2351,-0.0400
214,-1.0073,0.1372,0.0271
215,-0.9924,0.0129,-0.0227
216,-1.0034,-0.0649,-0.0344
217,-1.0012,-0.0405,-0.0579
218,-1.0396,0.0952,-0.0078
219,-1.0190,0.2505,-0.0449
220,-0.9934,0.3093,0.0076
221,-1.0083,0.2065,0.0300
222,-0.9631,-0.0085,-0.0559
223,-0.9758,-0.1003,-0.0056
224,-0.9963,0.0354,0.0269
225,-0.9712,0.2446,-0.0020
226,-1.0295,0.3120,0.0437
227,-1.0706,0.1443,0.0422
228,-1.0256,-0.1128,-0.0315
229,-0.9907,-0.1887,-0.0566
230,-0.9751,0.0344,-0.0190
231,-0.9839,0.3169,0.0352
232,-1.0093,0.3657,0.0212
233,-1.0198,0.1704,-0.0408
234,-1.0120,0.0183,-0.0635
235,-0.9878,0.1365,-0.0591
236,-0.9849,0.3843,0.0322
237,-0.9868,0.4556,0.0508
238,-0.9915,0.2036,-0.0461
239,-0.9927,-0.1013,-0.0781
240,-0.9807,-0.1101,-0.0762
241,-0.9729,0.1746,-0.0208
242,-1.0159,0.3386,0.0862
243,-1.0464,0.1440,0.0435
244,-0.9749,-0.1450,-0.1025
245,-0.9224,-0.0908,-0.0942
246,-0.9370,0.2446,0.0388
247,-0.9905,0.3611,0.1289
248,-1.0239,0.0864,0.0444
249,-0.9993,-0.1826,-0.0957
250,-0.9739,-0.0569,-0.0789
251,-1.0256,0.2705,0.0898
252,-1.0383,0.2971,0.1333
253,-1.0078,-0.0007,-0.0342
254,-0.9556,-0.1338,-0.1660
255,-0.9739,0.1638,-0.0398
256,-1.0012,0.5095,0.1428
257,-0.9927,0.3950,0.0833
258,-0.9614,-0.0083,-0.1035
259,-0.9417,-0.1399,-0.1594
260,-0.9888,0.0640,-0.0090
261,-1.0266,0.1692,0.1021
262,-1.0295,0.0117,-0.0249
263,-0.9907,-0.1091,-0.1863
264,-1.0032,0.0662,-0.0769
265,-1.0735,0.2432,0.1035
266,-1.0598,0.2188,0.0408
267,-0.9614,0.1426,-0.1086
268,-1.0386,0.1396,-0.0701
269,-1.0598,0.1133,0.1008
270,-0.9878,0.0981,-0.0027
271,-0.9067,0.2036,-0.1287
272,-0.9526,0.2661,0.0090
273,-1.0432,0.1440,0.1064
274,-0.9983,0.0183,-0.0193
275,-0.9360,0.0559,-0.0911
276,-0.9819,0.1284,0.0381
277,-1.0286,0.1013,0.0725
278,-0.9966,0.0942,-0.0684
279,-0.9319,0.2214,-0.0708
280,-1.0220,0.2356,0.0471
281,-1.0872,0.0852,0.0764
282,-1.0071,-0.0046,-0.0681
283,-0.9741,-0.0020,-0.0532
284,-1.0806,-0.0417,0.1096
285,-1.0464,-0.0242,-0.0090
286,-0.9055,0.0422,-0.1118
287,-0.9478,0.0542,0.0188
288,-0.9614,0.0159,0.0054
289,-0.9016,0.0798,-0.0945
290,-0.9524,0.2078,0.0146
291,-0.9937,0.2249,0.0632
292,-0.9526,0.2031,-0.0754
293,-0.9771,0.2349,-0.0742
294,-1.0259,0.1582,0.0488
295,-1.0054,0.0232,-0.0247
296,-0.9875,0.0039,-0.1233
297,-1.0249,0.0247,-0.0068
298,-1.0422,0.0059,0.0552
299,-0.9797,0.0613,-0.0793
300,-0.9319,0.1516,-0.0559
301,-0.9729,0.1501,0.1047
302,-1.0024,0.0493,0.0068
303,-0.9417,-0.0505,-0.0671
304,-0.9751,-0.1321,0.0173
305,-1.0454,-0.1292,0.0178
306,-1.0151,0.0173,-0.0432
307,-1.0110,0.0505,0.0264
308,-1.0347,-0.0090,0.0596
309,-1.0439,-0.0061,-0.0291
310,-1.0120,0.1057,-0.0295
311,-1.0295,0.1921,0.0620
312,-1.0171,0.2385,-0.0112
313,-0.9565,0.2231,-0.0684
314,-0.9954,0.0642,0.0239
315,-1.0149,-0.0991,0.0095
316,-0.9758,-0.1401,-0.1077
317,-1.0012,-0.0818,-0.0293
318,-1.0425,-0.0095,0.0144
319,-0.9954,0.0681,-0.0947
320,-0.9700,0.0220,-0.0339
321,-1.0063,-0.0383,0.0142
322,-0.9436,0.0461,-0.0613
323,-0.8813,0.1021,-0.0125
324,-0.9067,0.0015,0.0564
325,-0.9475,-0.0562,-0.0081
326,-0.9741,-0.0396,-0.0281
327,-1.0405,-0.0173,0.0457
328,-1.0718,0.0632,-0.0354
329,-1.0659,0.1382,-0.0764
330,-1.0901,0.0405,0.0386
331,-1.0513,-0.0730,-0.0388
332,-0.9739,-0.0420,-0.1157
333,-0.9634,0.0142,0.0190
334,-0.9863,0.0288,0.0515
335,-0.8843,0.0674,-0.0981
336,-0.8704,0.0339,-0.0129
337,-0.9087,-0.0139,0.0879
338,-0.9124,-0.0208,-0.0344
339,-0.9614,-0.0022,-0.0273
340,-1.0659,-0.0049,0.1013
341,-1.0601,0.1045,-0.0610
342,-1.0522,0.2314,-0.0598
343,-1.1157,0.1675,0.0938
344,-1.1079,0.0244,0.0139
345,-1.0256,-0.1125,-0.0977
346,-1.0198,-0.1277,0.0156
347,-0.9890,-0.0308,-0.0098
348,-0.9221,0.0647,-0.0500
349,-0.9312,0.0078,0.0481
350,-0.9292,-0.0681,0.0190
351,-0.8989,-0.0330,-0.0312
352,-0.9563,0.0391,0.0354
353,-1.0698,0.0708,0.0627
354,-1.0530,0.1748,-0.0894
355,-1.0559,0.2576,-0.0674
356,-1.0959,0.1658,0.0457
357,-1.0803,0.0029,-0.0447
358,-1.0305,-0.1406,-0.1223
359,-1.0227,-0.1799,-0.0208
360,-1.0103,-0.0410,-0.0422
361,-0.9290,0.1064,-0.0659
362,-0.9075,0.0398,0.0032
363,-0.9165,-0.0886,0.0012
364,-0.9099,-0.0723,-0.0383
365,-0.9585,-0.0151,0.0310
366,-1.0383,0.0112,0.0322
367,-1.0396,0.1021,-0.0457
368,-1.0403,0.1096,-0.0286
369,-1.0491,0.0015,0.0100
370,-1.0503,-0.0886,-0.0205
371,-1.0347,-0.1331,-0.0303
372,-1.0005,-0.1738,-0.0044
373,-0.9641,-0.0540,-0.0510
374,-0.9399,0.1206,-0.0229
375,-0.8958,0.1045,0.0598
376,-0.8667,0.0024,0.0061
377,-0.9094,-0.0044,-0.0391
378,-0.9905,0.0398,0.0752
379,-1.0239,0.1221,0.0537
380,-1.0125,0.2195,-0.0813
381,-1.0618,0.1738,-0.0015
382,-1.1030,0.0059,0.0457
383,-1.0315,-0.0854,-0.0662
384,-0.9885,-0.0769,-0.0759
385,-1.0171,-0.0518,0.0176
386,-0.9983,0.0530,-0.0564
387,-0.9253,0.1055,-0.0688
388,-0.9436,0.0083,0.0576
389,-0.9329,-0.0647,-0.0068
390,-0.9026,-0.0535,-0.0525
391,-1.0071,-0.0076,0.0581
392,-1.0891,0.0549,0.0210
393,-1.0913,0.1802,-0.0562
394,-1.1089,0.1372,0.0432
395,-1.0530,-0.0244,-0.0095
396,-1.0405,-0.0945,-0.0918
397,-1.0513,-0.0815,0.0012
398,-1.0044,-0.0256,0.0122
399,-0.9309,0.0828,-0.1240
400,-0.9319,0.0852,0.0100
401,-0.9104,-0.0276,0.0403
402,-0.8801,-0.0828,-0.0835
403,-0.9836,-0.0662,0.0022
404,-1.0464,-0.0215,0.0479
405,-1.0317,0.0923,-0.0896
406,-1.0640,0.2593,-0.0476
407,-1.0959,0.2214,0.0564
408,-1.0425,0.0669,-0.0425
409,-1.0090,-0.0264,-0.0830
410,-1.0061,-0.0435,0.0173
411,-0.9622,-0.0481,-0.0232
412,-0.9526,0.0227,-0.0564
413,-0.9214,0.0178,0.0181
414,-0.8833,-0.1018,0.0137
415,-0.8755,-0.1455,-0.0364
416,-0.9487,-0.0686,0.0181
417,-1.0093,0.0298,0.0635
418,-1.0610,0.1265,0.0146
419,-1.0620,0.2026,-0.0259
420,-1.1069,0.1204,0.0430
421,-1.0989,-0.0144,0.0332
422,-1.0669,-0.0972,-0.0188
423,-0.9924,-0.1362,-0.0134
424,-0.9644,-0.1057,-0.0342
425,-0.9653,0.0522,-0.0349
426,-0.9302,0.1101,0.0417
427,-0.8999,-0.0176,0.0383
428,-0.8887,-0.0583,-0.0593
429,-0.9709,0.0042,-0.0137
430,-1.0530,0.0647,0.0674
431,-1.0269,0.1787,-0.0640
432,-1.0588,0.2319,-0.1003
433,-1.1079,0.1045,0.0247
434,-1.0803,-0.0266,-0.0566
435,-1.0398,-0.0903,-0.1155
436,-1.0354,-0.1060,-0.0176
437,-1.0247,-0.0483,-0.0657
438,-0.9231,0.0486,-0.0984
439,-0.9536,0.0183,0.0071
440,-0.9224,-0.0764,0.0149
441,-0.8794,-0.0554,-0.0466
442,-0.9504,-0.0154,0.0337
443,-1.0286,0.0120,0.0479
444,-1.0249,0.1377,-0.0315
445,-1.0256,0.2363,-0.0154
446,-1.0549,0.1182,0.0645
447,-1.0256,-0.0312,-0.0020
448,-1.0015,-0.0903,-0.0420
449,-0.9993,-0.0935,0.0144
450,-0.9937,-0.0024,0.0044
451,-0.9407,0.1140,-0.0151
452,-0.8928,0.0457,0.0256
453,-0.8977,-0.0852,0.0029
454,-0.9294,-0.0889,0.0039
455,-0.9553,-0.0178,0.0430
456,-0.9937,0.0366,-0.0042
457,-1.0520,0.1477,-0.0540
458,-1.0764,0.1770,0.0098
459,-1.0725,0.0483,0.0347
460,-1.0103,-0.0408,-0.0547
461,-0.9905,-0.0605,-0.0818
462,-1.0435,-0.0576,0.0015
463,-1.0200,0.0410,-0.0273
464,-0.9302,0.1143,-0.0955
465,-0.9302,0.0344,0.0110
466,-0.9380,-0.0430,-0.0056
467,-0.9194,-0.0095,-0.0542
468,-0.9651,-0.0017,0.0200
469,-1.0823,0.0249,0.0161
470,-1.1021,0.1365,-0.0396
471,-1.0903,0.1462,0.0032
472,-1.0737,-0.0012,0.0120
473,-1.0161,-0.0859,-0.0654
474,-1.0022,-0.0583,-0.0427
475,-1.0354,-0.0200,0.0505
476,-1.0005,0.0408,-0.0378
477,-0.9280,0.0376,-0.0667
478,-0.9250,-0.0786,0.0239
479,-0.9058,-0.1296,-0.0051
480,-0.9602,-0.0828,-0.0154
481,-0.9937,-0.0251,0.0312
482,-1.0259,0.0645,-0.0291
483,-1.0308,0.2388,-0.0737
484,-1.0815,0.2495,0.0334
485,-1.0520,0.0676,-0.0024
486,-1.0142,-0.0474,-0.0530
487,-0.9995,-0.0884,-0.0259
488,-0.9788,-0.0583,-0.0059
489,-0.9583,0.0034,-0.0356
490,-0.9380,-0.0232,-0.0090
491,-0.9067,-0.1321,-0.0208
492,-0.8909,-0.1145,-0.0298
493,-0.9578,0.0032,0.0208
494,-1.0354,0.0183,0.0540
495,-1.0464,0.0371,-0.0229
496,-1.0454,0.1536,-0.0645
497,-1.0903,0.1799,0.0249
498,-1.0513,0.0793,0.0549
499,-0.9895,-0.0530,-0.0513
500,-0.9768,-0.1543,-0.0649
501,-1.0376,-0.1184,0.0110
502,-1.0024,0.0662,0.0178
503,-0.9128,0.1628,-0.0208
504,-0.9690,0.0508,0.0266
505,-0.9585,-0.0088,0.0066
506,-0.9595,0.0398,-0.0215
507,-1.0239,0.0964,0.0264
508,-1.0530,0.2009,-0.0110
509,-1.0588,0.2830,-0.0286
510,-1.0669,0.1343,0.0159
511,-1.0220,-0.0657,-0.0305
512,-0.9900,-0.1042,-0.0552
513,-0.9976,-0.0813,0.0005
514,-0.9946,-0.0547,-0.0269
515,-0.9651,-0.0002,-0.0662
516,-0.9163,-0.0195,-0.0388
517,-0.9290,-0.0872,0.0010
518,-0.9885,-0.0811,-0.0002
519,-0.9868,-0.0532,0.0034
520,-1.0295,-0.0400,-0.0303
521,-1.0544,0.0740,-0.0488
522,-1.0425,0.1709,-0.0288
523,-1.0649,0.0483,0.0186
524,-1.0256,-0.1060,-0.0073
525,-0.9827,-0.1680,-0.0527
526,-0.9788,-0.1836,-0.0059
527,-0.9849,-0.1321,-0.0117
528,-0.9592,-0.0046,-0.0291
529,-0.9084,0.0312,0.0095
530,-0.9250,0.0159,0.0212
531,-0.9407,0.0642,-0.0156
532,-0.9751,0.0664,0.0059
533,-1.0796,0.0273,0.0388
534,-1.0659,0.1221,-0.0479
535,-1.0405,0.2231,-0.0256
536,-1.0471,0.1270,0.0364
537,-0.9946,-0.0071,-0.0471
538,-0.9553,-0.0706,-0.0625
539,-1.0024,-0.0759,0.0298
540,-1.0034,0.0042,-0.0144
541,-0.9214,0.1216,-0.0491
542,-0.9524,0.1133,0.0154
543,-0.9397,0.0303,0.0120
544,-0.9407,0.0259,-0.0461
545,-1.0217,0.0696,0.0173
546,-1.0920,0.0955,0.0261
547,-1.0669,0.1689,-0.0730
548,-1.0559,0.1565,-0.0149
549,-1.0454,0.0317,0.0354
550,-0.9517,-0.0508,-0.0645
551,-0.9270,-0.1123,-0.0535
552,-1.0063,-0.1658,0.0261
553,-1.0688,-0.0957,-0.0088
554,-0.9448,0.0398,-0.0146
555,-0.9185,-0.0017,0.0193
556,-0.9351,-0.0862,-0.0098
557,-1.0005,-0.0818,-0.0015
558,-1.0073,-0.0259,-0.0095
559,-1.0657,0.0703,-0.0012
560,-1.0823,0.1858,-0.0220
561,-1.0344,0.1396,-0.0315
562,-1.0032,-0.0613,-0.0208
563,-1.0110,-0.1680,-0.0356
564,-0.9893,-0.1421,-0.0342
565,-1.0039,-0.0793,-0.0051
566,-0.9856,0.0193,-0.0415
567,-0.9321,0.0747,-0.0447
568,-0.9104,0.0044,0.0046
569,-0.9150,-0.0234,-0.0261
570,-0.9778,0.0215,-0.0022
571,-1.0647,0.0459,0.0593
572,-1.0725,0.1040,-0.0320
573,-1.0520,0.2244,-0.0708
574,-1.0601,0.1802,0.0505
575,-0.9819,-0.0205,0.0164
576,-0.9419,-0.1287,-0.1050
577,-0.9771,-0.1172,0.0286
578,-1.0396,-0.0754,0.0320
579,-0.9214,0.0229,-0.0779
580,-0.9036,0.0642,-0.0349
581,-0.9250,0.0312,0.0415
582,-0.9514,0.0193,0.0095
583,-1.0571,0.0486,0.0327
584,-1.0940,0.0693,0.0464
585,-1.0471,0.1377,-0.0486
586,-1.0366,0.2300,-0.0320
587,-1.0737,0.1472,0.0535
588,-0.9751,-0.0156,0.0171
589,-0.9722,-0.1194,-0.0469
590,-1.0073,-0.1865,0.0078
591,-1.0159,-0.1653,-0.0225
592,-0.9331,-0.0002,-0.0925
593,-0.8958,0.0647,-0.0063
594,-0.9417,-0.0281,-0.0193
595,-0.9690,-0.0679,-0.0701
596,-1.0774,0.0083,-0.0022
597,-1.1069,0.0688,0.0352
598,-1.0813,0.1553,-0.0613
599,-1.0383,0.2051,-0.0603
600,-0.9985,0.0942,-0.0068
601,-0.9731,-0.0569,-0.0352
602,-0.9934,-0.0869,-0.0374
603,-1.0239,-0.0940,-0.0010
604,-0.9946,-0.0823,-0.0439
605,-0.9036,0.0171,-0.0610
606,-0.9055,0.0686,-0.0171
607,-0.9026,0.0088,0.0146
608,-0.9302,0.0034,-0.0386
609,-1.0142,0.0803,0.0144
610,-1.1167,0.1089,0.0637
611,-1.0266,0.1658,-0.0154
612,-1.0042,0.1870,-0.0178
613,-1.0347,0.0498,0.0676
614,-0.9741,-0.1052,0.0076
615,-0.9956,-0.1426,-0.0483
616,-1.0032,-0.1436,-0.0054
617,-0.9517,-0.1008,0.0005
618,-0.8911,0.0093,-0.0337
619,-0.8911,-0.0017,0.0093
620,-0.9290,-0.0620,-0.0166
621,-1.0061,-0.0244,-0.0247
622,-1.0969,0.0410,0.0476
623,-1.0657,0.0762,-0.0046
624,-1.0198,0.1814,-0.0496
625,-1.0425,0.2271,0.0017
626,-1.0598,0.0745,0.0046
627,-1.0190,-0.0925,-0.0527
628,-1.0374,-0.1431,-0.0405
629,-1.0459,-0.1477,-0.0183
630,-0.9243,-0.0828,-0.0227
631,-0.8896,0.0576,-0.0364
632,-0.9214,0.0493,-0.0227
633,-0.9653,-0.0325,-0.0154
634,-1.0334,0.0105,-0.0227
635,-1.0884,0.0947,0.0142
636,-1.0620,0.1448,0.0217
637,-1.0210,0.2358,-0.0496
638,-1.0454,0.2090,-0.0171
639,-1.0444,0.0432,0.0278
640,-1.0256,-0.0710,-0.0388
641,-1.0188,-0.1194,-0.0039
642,-0.9722,-0.1848,-0.0063
643,-0.8860,-0.1123,-0.0859
644,-0.8823,0.0430,-0.0410
645,-0.9543,0.0457,0.0352
646,-0.9895,-0.0063,-0.0295
647,-0.9915,0.0237,-0.0500
648,-1.0317,0.0754,0.0439
649,-1.0308,0.1189,0.0222
650,-0.9829,0.2107,-0.0491
651,-1.0112,0.1399,-0.0083
652,-1.0823,-0.0547,0.0332
653,-1.0696,-0.1143,0.0164
654,-0.9595,-0.1204,0.0417
655,-0.9351,-0.1736,0.0168
656,-0.8501,-0.0991,-0.0718
657,-0.8743,0.0527,-0.0532
658,-0.9780,0.0754,0.0151
659,-1.0022,0.0637,0.0120
660,-0.9729,0.0808,-0.0234
661,-1.0210,0.0989,0.0081
662,-1.0679,0.1387,0.0371
663,-1.0786,0.2241,0.0198
664,-1.0688,0.1782,0.0137
665,-1.0481,0.0137,-0.0020
666,-1.0015,-0.1152,-0.0491
667,-0.9644,-0.1663,-0.0649
668,-0.9651,-0.1411,-0.0515
669,-0.9182,0.0076,-0.0315
670,-0.9504,0.0601,-0.0337
671,-1.0122,-0.0798,0.0256
672,-0.9829,-0.1475,-0.0549
673,-0.9885,-0.0361,-0.0601
674,-1.0588,0.0964,0.0242
675,-1.0854,0.1624,-0.0078
676,-1.0581,0.2061,-0.0295
677,-1.0706,0.1147,0.0271
678,-1.0669,-0.0139,0.0188
679,-1.0054,-0.0625,-0.0066
680,-1.0142,-0.1716,0.0237
681,-0.9719,-0.2253,-0.0054
682,-0.9165,-0.0444,-0.0891
683,-0.9202,0.0642,-0.0105
684,-0.9648,-0.0137,0.0176
685,-0.9543,-0.0071,0.0132
686,-0.9751,0.0674,-0.0076
687,-1.0393,0.1001,0.0349
688,-1.1018,0.1406,0.0007
689,-1.0432,0.2170,-0.0225
690,-1.0142,0.1455,-0.0093
691,-0.9944,-0.0269,0.0034
692,-0.9917,-0.1562,-0.0176
693,-0.9631,-0.2280,-0.0403
694,-0.9446,-0.1487,-0.0735
695,-0.9434,0.1333,-0.0303
696,-0.9321,0.2866,0.0566
697,-0.9058,0.1575,0.0117
698,-0.9126,-0.0049,-0.0679
699,-1.0149,-0.0022,-0.0293
700,-1.0881,0.0798,0.0312
701,-1.0442,0.1943,0.0083
702,-0.9978,0.2600,-0.0146
703,-0.9956,0.0942,-0.0105
704,-1.0208,-0.0747,-0.0095
705,-0.9985,-0.1438,0.0085
706,-0.9585,-0.1794,-0.0042
707,-0.9417,-0.1338,-0.0403
708,-0.9419,-0.0049,-0.0312
709,-0.9292,-0.0063,-0.0254
710,-0.9624,-0.1155,0.0010
711,-1.0034,-0.1213,0.0066
712,-1.0454,-0.0066,0.0176
713,-1.0715,0.0730,0.0186
714,-1.0754,0.1533,-0.0046
715,-1.0295,0.1680,-0.0378
716,-1.0452,0.0576,-0.0027
717,-1.0608,-0.0400,0.0520
718,-1.0142,-0.1340,-0.0190
719,-0.9817,-0.2153,-0.0527
720,-0.9497,-0.1165,-0.0625
721,-0.9299,0.0737,-0.0793
722,-1.0103,0.0225,-0.0168
723,-1.0327,-0.1116,0.0264
724,-0.9868,-0.0571,-0.0723
725,-0.9790,0.0835,-0.0728
726,-1.0422,0.1638,0.0427
727,-1.0647,0.2312,-0.0261
728,-1.0103,0.2131,-0.0386
729,-1.0569,0.0554,0.0569
730,-1.0637,-0.0542,0.0305
731,-0.9729,-0.0938,-0.0295
732,-0.9448,-0.1145,-0.0095
733,-0.9277,-0.0098,-0.0513
734,-0.9302,0.1548,-0.0732
735,-0.9731,0.1279,0.0461
