Sample,X,Y,Z
275,-0.9758,-0.0256,0.0330
276,-0.9719,-0.0725,0.0859
277,-0.9790,-0.1416,-0.0212
278,-0.9976,-0.0466,-0.0112
279,-1.0413,0.0747,0.0615
280,-1.0229,0.2095,-0.0044
281,-1.0042,0.2966,-0.0730
282,-1.0200,0.1812,0.0454
283,-1.0142,-0.0520,0.0056
284,-0.9417,-0.1509,-0.1121
285,-0.9692,-0.0896,-0.0364
286,-1.0276,-0.0117,0.0234
287,-0.9937,0.0767,-0.0820
288,-0.9858,0.0593,-0.0361
289,-1.0442,-0.0525,0.0659
290,-0.9595,-0.0752,-0.0752
291,-0.9563,0.0242,-0.0730
292,-1.0608,0.0740,0.1013
293,-1.0725,0.0469,-0.0342
294,-1.0181,0.0530,-0.1392
295,-1.0474,-0.0085,0.0420
296,-1.0571,-0.0984,0.0303
297,-0.9656,-0.1475,-0.1113
298,-1.0103,-0.1497,0.0156
299,-1.0500,-0.0632,0.0518
300,-0.9729,0.1282,-0.0916
301,-0.9585,0.2026,0.0217
302,-0.9507,0.1399,0.1021
303,-0.9446,0.0886,-0.0603
304,-0.9517,0.0952,-0.0005
305,-1.0403,0.0688,0.0984
306,-1.0090,0.0928,-0.0542
307,-0.9915,0.1250,-0.0750
308,-1.0425,0.0234,0.0637
309,-1.0159,-0.1123,0.0134
310,-0.9661,-0.1292,-0.0762
311,-0.9504,-0.0762,0.0364
312,-0.9692,-0.0305,0.0171
313,-0.9297,0.0730,-0.0923
314,-0.9448,0.0530,0.0432
315,-0.9585,-0.0566,0.0803
316,-0.9263,-0.0469,-0.0969
317,-0.9680,0.0239,-0.0061
318,-1.0784,0.0645,0.1265
319,-1.0728,0.1394,-0.0725
320,-0.9993,0.1589,-0.1028
321,-1.0776,0.0366,0.0779
322,-1.0483,-0.0869,-0.0308
323,-0.9690,-0.1162,-0.1165
324,-1.0229,-0.1692,0.0706
325,-1.0120,-0.1416,-0.0229
326,-0.9368,0.0437,-0.1389
327,-0.9456,0.1106,0.0747
328,-0.9761,0.0356,0.0608
329,-0.9553,-0.0059,-0.1038
330,-1.0054,0.0208,0.0386
331,-1.0715,0.0603,0.0613
332,-1.0405,0.1509,-0.1230
333,-1.0601,0.1973,-0.0103
334,-1.1060,0.0554,0.0708
335,-1.0005,-0.0845,-0.1206
336,-0.9836,-0.1064,-0.0884
337,-1.0334,-0.0818,0.0728
338,-0.9875,0.0037,-0.0623
339,-0.9077,0.1602,-0.0940
340,-0.9321,0.1616,0.0889
341,-0.9290,0.0535,0.0132
342,-0.9302,0.0278,-0.1016
343,-1.0259,0.0632,0.1011
344,-1.0754,0.0217,0.0847
345,-1.0237,0.0398,-0.1541
346,-1.0540,0.0339,-0.0288
347,-1.0764,-0.0330,0.0698
348,-1.0278,-0.0776,-0.0869
349,-0.9878,-0.1360,-0.0320
350,-0.9751,-0.1882,0.0750
351,-0.9036,-0.0928,-0.1064
352,-0.8684,0.0862,-0.0581
353,-0.9329,0.0996,0.1450
354,-0.9155,0.0330,0.0137
355,-0.8958,0.0127,-0.0938
356,-1.0061,0.0017,0.0601
357,-1.0845,0.0457,0.0474
358,-1.0608,0.1882,-0.1064
359,-1.0737,0.2065,0.0076
360,-1.0608,0.0178,0.0298
361,-1.0366,-0.1343,-0.1104
362,-1.0110,-0.1577,-0.0479
363,-0.9670,-0.1299,0.0447
364,-0.9238,-0.0205,-0.0845
365,-0.9253,0.1167,-0.0593
366,-0.9573,0.0496,0.0933
367,-0.9438,-0.0342,-0.0195
368,-0.9644,0.0054,-0.0659
369,-1.0471,0.0342,0.0796
370,-1.0894,0.0659,0.0085
371,-1.0735,0.1467,-0.1296
372,-1.1177,0.1536,0.0168
373,-1.1206,0.0457,0.0718
374,-1.0103,-0.0505,-0.1106
375,-0.9741,-0.1118,-0.0537
376,-1.0188,-0.1125,0.0835
377,-0.9338,0.0427,-0.0847
378,-0.8840,0.1804,-0.0369
379,-0.9417,0.1194,0.1104
380,-0.9319,0.0022,-0.0225
381,-0.9661,-0.0464,-0.0725
382,-1.0591,-0.0569,0.0930
383,-1.0891,0.0195,-0.0203
384,-1.0562,0.1333,-0.1208
385,-1.0952,0.0884,0.0305
386,-1.0315,-0.0203,-0.0151
387,-0.9771,-0.0825,-0.1440
388,-0.9834,-0.1050,0.0117
389,-0.9758,-0.1038,0.0242
390,-0.8884,-0.0381,-0.1165
391,-0.8853,0.0176,0.0144
392,-0.9116,-0.0322,0.0718
393,-0.8804,-0.0276,-0.0513
394,-0.9683,-0.0042,-0.0051
395,-1.0513,0.0051,0.0823
396,-1.0640,0.0874,-0.0679
397,-1.0796,0.2036,-0.0525
398,-1.0962,0.1511,0.0852
399,-1.0347,-0.0037,-0.0303
400,-1.0171,-0.0691,-0.0938
401,-1.0217,-0.1057,0.0466
402,-1.0159,-0.0894,0.0217
403,-0.9175,0.0425,-0.1128
404,-0.9006,0.0530,0.0330
405,-0.9585,-0.0659,0.0457
406,-0.9370,-0.0637,-0.0496
407,-0.9543,0.0452,0.0005
408,-1.0291,0.1106,0.0725
409,-1.0823,0.1418,-0.0647
410,-1.0754,0.1924,-0.0627
411,-1.0728,0.1372,0.0203
412,-1.0747,0.0271,-0.0247
413,-1.0237,-0.0618,-0.0854
414,-1.0161,-0.1418,-0.0415
415,-0.9976,-0.0703,-0.0505
416,-0.9504,0.1008,-0.0715
417,-0.9116,0.1079,0.0083
418,-0.9204,0.0117,0.0139
419,-0.9253,-0.0029,-0.0566
420,-0.9561,0.0137,0.0137
421,-1.0366,-0.0044,0.0762
422,-1.0562,0.0435,-0.0471
423,-1.0383,0.0876,-0.0583
424,-1.0579,0.0620,0.0518
425,-1.0374,0.0078,0.0000
426,-1.0112,-0.1099,-0.0342
427,-1.0032,-0.2339,0.0000
428,-0.9622,-0.1519,-0.0789
429,-0.8931,0.0620,-0.0867
430,-0.9570,0.1133,0.1096
431,-0.9338,0.0312,0.0544
432,-0.8843,0.0154,-0.1245
433,-0.9683,0.0396,0.0381
434,-1.0806,0.0850,0.1208
435,-1.0063,0.2017,-0.0908
436,-1.0044,0.2271,-0.0427
437,-1.1116,0.0310,0.0703
438,-1.0354,-0.0889,-0.0732
439,-0.9790,-0.0715,-0.0815
440,-1.0120,-0.0557,0.0554
441,-0.9756,-0.0215,-0.0649
442,-0.9312,0.0679,-0.1145
443,-0.9546,0.0596,0.0671
444,-0.9407,-0.0215,0.0129
445,-0.9390,-0.0176,-0.0830
446,-1.0103,0.0120,0.0735
447,-1.0620,0.0249,0.0261
448,-1.0471,0.1287,-0.0840
449,-1.0815,0.1555,0.0322
450,-1.0969,0.0217,0.0691
451,-1.0151,-0.0903,-0.0803
452,-1.0259,-0.1355,-0.0510
453,-0.9973,-0.1316,0.0383
454,-0.9780,-0.0237,-0.0813
455,-0.9402,0.0928,-0.0674
456,-0.9006,0.0344,0.0413
457,-0.9006,-0.0391,-0.0344
458,-0.9595,-0.0549,-0.0413
459,-0.9827,-0.0193,0.0432
460,-1.0825,0.0405,-0.0171
461,-1.1060,0.2153,-0.0273
462,-1.0784,0.2263,-0.0032
463,-1.0569,0.0747,0.0020
464,-1.0259,-0.0632,-0.0593
465,-1.0002,-0.1194,-0.0566
466,-0.9631,-0.0981,-0.0203
467,-0.9543,0.0549,-0.0447
468,-0.9250,0.1521,-0.0371
469,-0.9016,0.0564,0.0410
470,-0.9006,-0.0583,0.0098
471,-0.9250,-0.0400,-0.0327
472,-0.9895,0.0271,0.0601
473,-1.0630,0.1045,0.0515
474,-1.0559,0.1960,-0.0459
475,-1.0845,0.1321,0.0125
476,-1.0571,-0.0303,0.0276
477,-1.0081,-0.1055,-0.0491
478,-1.0159,-0.1060,-0.0110
479,-1.0132,-0.0850,0.0186
480,-0.9387,0.0483,-0.0793
481,-0.9329,0.1079,-0.0254
482,-0.9387,0.0024,0.0774
483,-0.9077,-0.0598,-0.0439
484,-0.9224,-0.0286,-0.0503
485,-1.0354,-0.0095,0.0833
486,-1.0659,0.0554,-0.0190
487,-1.0503,0.1682,-0.0894
488,-1.1174,0.1179,0.0581
489,-1.0969,-0.0261,0.0144
490,-1.0227,-0.0908,-0.0989
491,-0.9878,-0.1008,-0.0537
492,-1.0020,-0.0454,-0.0146
493,-0.9719,0.0999,-0.0627
494,-0.9407,0.1130,0.0146
495,-0.9233,-0.0208,0.0229
496,-0.9097,-0.0667,-0.0674
497,-0.9768,-0.0337,0.0208
498,-1.0442,0.0117,0.0691
499,-1.0386,0.0815,-0.0627
500,-1.0569,0.1677,-0.0352
501,-1.0786,0.0720,0.0437
502,-1.0229,-0.0493,-0.0520
503,-0.9810,-0.0583,-0.0459
504,-1.0300,-0.0376,0.0149
505,-0.9741,0.0181,-0.0498
506,-0.9241,0.1174,-0.0918
507,-0.9771,0.0820,0.0237
508,-0.9543,-0.0632,0.0381
509,-0.9182,-0.1252,-0.0659
510,-0.9417,-0.1089,-0.0005
511,-1.0205,-0.0444,0.0479
512,-1.0249,0.0933,-0.0266
513,-1.0190,0.1851,-0.0259
