Sample,X,Y,Z
595,-0.9937,0.0085,-0.0046
596,-0.9917,0.0051,-0.0046
597,-0.9966,-0.0085,-0.0356
598,-0.9866,-0.0054,-0.0122
599,-0.9829,0.0278,-0.0024
600,-0.9895,0.0510,-0.0220
601,-1.0015,0.0344,0.0068
602,-1.0024,-0.0044,0.0303
603,-0.9946,-0.0227,-0.0103
604,-0.9963,-0.0142,-0.0166
605,-1.0002,0.0159,0.0188
606,-0.9956,0.0349,0.0027
607,-0.9722,0.0193,-0.0308
608,-0.9846,0.0061,-0.0073
609,-1.0000,-0.0029,-0.0066
610,-1.0002,-0.0005,-0.0332
611,-0.9985,0.0237,-0.0125
612,-1.0024,0.0532,-0.0107
613,-0.9875,0.0391,-0.0464
614,-0.9963,0.0105,-0.0061
615,-1.0042,-0.0005,0.0151
616,-0.9993,-0.0068,-0.0386
617,-1.0046,0.0083,-0.0205
618,-1.0061,0.0410,0.0093
619,-0.9897,0.0510,-0.0308
620,-0.9829,0.0112,-0.0288
621,-0.9993,-0.0188,0.0027
622,-1.0051,-0.0190,-0.0190
623,-1.0081,0.0046,-0.0393
624,-0.9993,0.0427,-0.0146
625,-0.9778,0.0593,-0.0164
626,-0.9858,0.0378,-0.0176
627,-1.0112,-0.0068,0.0181
628,-1.0188,-0.0232,0.0264
629,-1.0161,-0.0139,-0.0120
630,-1.0139,0.0076,-0.0117
631,-0.9995,0.0378,0.0032
632,-0.9866,0.0425,-0.0193
633,-0.9797,0.0271,-0.0166
634,-0.9817,0.0068,0.0032
635,-1.0002,-0.0071,-0.0137
636,-1.0012,-0.0088,-0.0337
637,-0.9907,0.0127,-0.0210
638,-0.9924,0.0342,-0.0110
639,-0.9814,0.0264,-0.0149
640,-0.9890,0.0083,0.0107
641,-1.0024,-0.0049,0.0234
642,-1.0073,-0.0063,-0.0186
643,-1.0002,0.0012,-0.0271
644,-0.9968,0.0337,-0.0054
645,-0.9739,0.0525,-0.0359
646,-0.9695,0.0356,-0.0317
647,-1.0002,0.0132,0.0168
648,-1.0071,0.0029,-0.0232
649,-1.0081,0.0000,-0.0491
650,-1.0093,0.0168,-0.0024
651,-0.9985,0.0222,-0.0146
652,-0.9866,0.0105,-0.0327
653,-1.0095,0.0229,0.0247
654,-1.0220,0.0391,0.0171
655,-1.0044,0.0239,-0.0325
656,-1.0061,-0.0032,-0.0010
657,-1.0005,-0.0007,0.0110
658,-0.9749,0.0154,-0.0249
659,-0.9749,0.0183,-0.0110
660,-0.9905,0.0027,-0.0002
661,-0.9966,-0.0117,-0.0342
662,-0.9934,-0.0042,-0.0254
663,-0.9858,0.0259,-0.0012
664,-0.9790,0.0376,-0.0154
665,-0.9927,0.0164,-0.0195
666,-1.0063,-0.0010,0.0117
667,-1.0061,0.0051,-0.0198
668,-1.0103,-0.0002,-0.0393
669,-1.0151,-0.0024,-0.0071
670,-1.0095,0.0127,-0.0168
