Sample,X,Y,Z
127,-1.0002,0.0227,-0.0154
128,-1.0020,0.0103,-0.0085
129,-0.9934,-0.0076,-0.0134
130,-0.9956,-0.0098,-0.0200
131,-1.0005,0.0154,-0.0051
132,-0.9976,0.0452,-0.0090
133,-0.9917,0.0417,-0.0112
134,-0.9985,0.0144,-0.0139
135,-1.0083,-0.0181,0.0017
136,-1.0002,-0.0078,-0.0017
137,-0.9856,0.0220,-0.0261
138,-0.9858,0.0264,-0.0271
139,-1.0002,0.0186,-0.0117
140,-0.9919,0.0012,-0.0349
141,-0.9927,0.0139,-0.0381
142,-1.0090,0.0540,0.0200
143,-1.0103,0.0457,0.0073
144,-0.9956,-0.0142,-0.0354
145,-1.0068,-0.0356,-0.0107
146,-1.0110,0.0059,-0.0005
147,-0.9866,0.0603,-0.0225
148,-0.9893,0.0481,-0.0190
149,-1.0171,-0.0051,0.0044
150,-1.0093,-0.0229,-0.0083
151,-0.9788,0.0112,-0.0344
152,-0.9631,0.0308,-0.0049
153,-0.9810,0.0281,-0.0056
154,-0.9897,0.0112,-0.0222
155,-1.0024,0.0088,-0.0110
156,-1.0161,0.0029,0.0017
157,-1.0037,0.0005,-0.0068
158,-0.9888,0.0137,-0.0032
159,-0.9934,0.0398,-0.0073
160,-0.9858,0.0337,-0.0215
161,-0.9985,0.0093,-0.0310
162,-0.9956,0.0076,-0.0107
163,-0.9897,0.0288,-0.0137
164,-0.9954,0.0239,-0.0168
165,-1.0081,-0.0020,-0.0024
166,-1.0022,-0.0095,-0.0212
167,-0.9819,0.0251,-0.0452
168,-0.9934,0.0510,-0.0090
169,-1.0149,0.0247,-0.0005
170,-1.0142,-0.0117,-0.0049
171,-1.0100,-0.0071,0.0020
172,-0.9934,0.0261,-0.0137
173,-0.9800,0.0522,-0.0210
174,-1.0054,0.0203,0.0095
175,-1.0090,-0.0208,0.0002
176,-0.9937,-0.0161,-0.0176
177,-1.0032,0.0286,0.0027
178,-1.0022,0.0417,0.0054
179,-0.9810,0.0027,-0.0103
180,-0.9661,0.0015,-0.0183
181,-0.9702,0.0217,-0.0312
182,-0.9917,0.0217,-0.0286
183,-1.0083,0.0176,-0.0037
184,-0.9976,0.0081,-0.0310
185,-0.9915,0.0186,-0.0320
186,-1.0154,0.0322,0.0037
187,-1.0129,0.0288,-0.0059
188,-1.0002,0.0149,-0.0347
189,-1.0161,0.0132,0.0034
190,-1.0100,0.0144,0.0022
191,-1.0015,0.0061,-0.0229
192,-1.0120,0.0046,-0.0056
193,-1.0044,0.0142,-0.0100
194,-0.9817,0.0249,-0.0344
195,-0.9712,0.0356,0.0044
196,-0.9690,0.0254,0.0083
197,-0.9829,-0.0100,-0.0095
198,-1.0061,-0.0146,0.0396
199,-0.9993,0.0085,0.0100
200,-0.9856,0.0103,-0.0415
201,-0.9956,0.0100,0.0127
202,-0.9888,0.0225,-0.0188
203,-0.9741,0.0378,-0.0635
204,-1.0090,0.0378,0.0151
205,-1.0112,0.0200,-0.0046
206,-0.9692,0.0093,-0.0618
207,-0.9973,0.0181,-0.0076
208,-1.0188,0.0068,-0.0098
209,-0.9976,-0.0073,-0.0676
210,-1.0295,-0.0039,-0.0105
211,-1.0405,0.0242,0.0076
212,-1.0032,0.0466,-0.0251
213,-1.0190,0.0576,0.0337
214,-1.0090,0.0203,0.0322
215,-0.9622,-0.0312,-0.0520
216,-0.9751,-0.0415,-0.0273
217,-0.9817,-0.0059,-0.0054
218,-0.9634,0.0305,-0.0342
219,-0.9846,0.0427,0.0168
220,-1.0044,0.0266,0.0227
221,-0.9875,-0.0066,-0.0198
222,-1.0142,-0.0061,-0.0061
223,-1.0054,0.0193,-0.0032
224,-0.9790,0.0364,-0.0454
225,-0.9927,0.0388,0.0007
226,-1.0190,0.0369,0.0244
227,-1.0171,0.0005,-0.0198
228,-1.0215,-0.0144,-0.0298
229,-1.0022,-0.0142,-0.0327
230,-0.9644,0.0212,-0.0503
231,-0.9741,0.0481,-0.0334
232,-0.9927,0.0452,-0.0093
233,-1.0002,0.0129,-0.0210
234,-1.0149,-0.0054,-0.0215
235,-1.0239,0.0137,0.0071
236,-1.0071,0.0425,0.0305
237,-0.9897,0.0215,0.0220
238,-0.9849,-0.0352,-0.0093
239,-0.9971,-0.0300,-0.0342
240,-1.0002,0.0271,-0.0007
241,-0.9810,0.0662,0.0056
242,-0.9614,0.0471,-0.0066
243,-0.9700,-0.0044,0.0027
244,-0.9856,-0.0369,-0.0393
245,-0.9934,-0.0088,-0.0557
246,-1.0061,0.0566,0.0024
247,-0.9976,0.0657,0.0288
248,-1.0012,-0.0017,-0.0212
249,-1.0435,-0.0464,-0.0237
250,-1.0500,0.0002,-0.0034
251,-0.9995,0.0625,-0.0393
252,-0.9446,0.0608,-0.0342
253,-0.9602,0.0127,-0.0015
254,-1.0103,-0.0198,-0.0093
255,-1.0549,0.0024,0.0061
256,-1.0366,0.0315,0.0046
257,-0.9719,-0.0083,-0.0608
258,-0.9626,-0.0354,-0.0598
259,-1.0161,0.0122,0.0344
260,-1.0103,0.0615,0.0288
261,-0.9829,0.0505,-0.0334
262,-0.9875,-0.0032,-0.0342
263,-0.9983,-0.0168,-0.0137
264,-1.0002,0.0195,0.0310
265,-0.9800,0.0396,0.0300
266,-0.9536,-0.0073,-0.0601
267,-0.9858,-0.0295,-0.0615
268,-1.0452,0.0217,0.0146
269,-1.0149,0.0671,0.0051
270,-0.9768,0.0576,-0.0154
271,-1.0217,0.0154,0.0156
272,-1.0315,0.0100,0.0012
273,-0.9751,0.0076,-0.0293
274,-0.9426,-0.0159,-0.0632
275,-0.9849,-0.0139,-0.0398
276,-1.0454,0.0259,0.0459
277,-1.0151,0.0498,0.0190
278,-0.9673,0.0195,-0.0676
279,-1.0161,-0.0073,0.0017
280,-1.0415,0.0081,0.0437
281,-0.9507,0.0085,-0.0498
282,-0.9124,-0.0037,-0.0645
283,-0.9995,0.0139,0.0188
284,-1.0403,0.0391,0.0103
285,-1.0120,0.0374,-0.0225
286,-1.0061,0.0125,0.0283
287,-1.0042,0.0090,0.0332
288,-0.9849,-0.0115,-0.0291
289,-0.9722,-0.0100,-0.0479
290,-0.9771,0.0356,-0.0154
291,-0.9954,0.0466,-0.0129
292,-1.0034,0.0093,-0.0312
293,-1.0198,-0.0149,0.0220
294,-1.0415,0.0112,0.0466
295,-0.9966,0.0156,-0.0305
296,-0.9563,-0.0061,-0.0879
297,-0.9712,0.0054,-0.0286
298,-1.0002,0.0391,0.0010
299,-1.0044,0.0415,-0.0112
300,-1.0237,0.0249,0.0298
301,-1.0315,0.0051,0.0237
302,-0.9954,-0.0071,-0.0588
303,-0.9604,0.0081,-0.0491
304,-0.9751,0.0242,-0.0012
305,-0.9827,0.0144,-0.0212
306,-1.0002,0.0100,-0.0122
307,-1.0366,0.0186,0.0176
308,-1.0347,0.0242,0.0115
309,-0.9827,0.0144,-0.0349
310,-0.9556,-0.0020,-0.0359
311,-0.9722,0.0017,0.0015
312,-0.9917,0.0249,0.0012
313,-1.0071,0.0488,-0.0046
314,-1.0405,0.0244,0.0286
315,-1.0464,-0.0144,0.0000
316,-0.9836,-0.0115,-0.0437
317,-0.9526,0.0154,-0.0295
318,-0.9663,0.0369,-0.0166
319,-0.9651,0.0376,-0.0332
320,-1.0034,0.0222,-0.0076
321,-1.0356,0.0100,0.0195
322,-0.9709,0.0195,-0.0308
323,-0.9700,-0.0076,-0.0068
324,-0.9944,-0.0134,0.0227
325,-0.9817,0.0090,-0.0381
326,-0.9905,0.0469,-0.0249
327,-1.0090,0.0579,0.0166
328,-0.9836,0.0210,-0.0403
329,-0.9875,-0.0024,-0.0249
330,-1.0317,0.0034,0.0393
331,-1.0256,0.0002,-0.0146
332,-1.0078,-0.0139,-0.0549
333,-1.0083,0.0115,-0.0144
334,-0.9917,0.0471,-0.0415
335,-0.9761,0.0588,-0.0588
336,-1.0051,0.0251,0.0059
337,-1.0149,-0.0198,-0.0076
338,-1.0022,-0.0342,-0.0640
339,-1.0103,0.0107,-0.0164
340,-1.0161,0.0625,0.0227
341,-0.9885,0.0569,-0.0195
342,-0.9995,0.0076,0.0071
343,-1.0305,-0.0161,0.0466
344,-1.0061,-0.0261,-0.0117
345,-1.0005,-0.0063,-0.0098
346,-0.9993,0.0381,0.0315
347,-0.9575,0.0569,-0.0308
348,-0.9456,0.0359,-0.0437
349,-0.9927,0.0049,0.0344
350,-0.9907,-0.0110,-0.0100
351,-0.9741,-0.0183,-0.0610
352,-1.0071,0.0115,0.0112
353,-1.0071,0.0493,-0.0032
354,-0.9731,0.0627,-0.0425
355,-1.0051,0.0405,0.0208
356,-1.0200,-0.0027,0.0178
357,-0.9885,-0.0251,-0.0557
358,-0.9985,0.0171,-0.0120
359,-1.0100,0.0586,0.0159
360,-0.9719,0.0339,-0.0537
361,-0.9663,-0.0093,-0.0457
362,-0.9917,-0.0215,0.0027
363,-0.9985,0.0132,-0.0215
364,-0.9995,0.0188,-0.0305
365,-1.0071,0.0198,0.0044
366,-1.0083,0.0273,-0.0056
367,-0.9944,0.0183,-0.0134
368,-1.0100,0.0122,0.0337
369,-1.0149,0.0076,0.0264
370,-1.0063,0.0059,-0.0146
371,-1.0081,0.0181,-0.0002
372,-0.9915,0.0403,-0.0134
373,-0.9634,0.0256,-0.0376
374,-0.9875,-0.0059,-0.0217
375,-1.0044,-0.0090,-0.0107
376,-0.9968,0.0195,-0.0381
377,-1.0005,0.0410,-0.0388
378,-1.0002,0.0469,-0.0151
379,-1.0015,0.0229,-0.0215
380,-1.0017,0.0063,-0.0303
381,-1.0129,0.0110,0.0129
382,-1.0237,0.0105,0.0127
383,-1.0081,-0.0105,-0.0364
384,-1.0024,-0.0039,-0.0063
385,-0.9963,0.0222,-0.0002
386,-0.9683,0.0239,-0.0354
387,-0.9661,0.0107,-0.0095
388,-1.0012,0.0029,0.0149
389,-0.9983,0.0146,-0.0171
390,-0.9966,0.0120,-0.0215
391,-0.9946,0.0129,0.0066
392,-0.9800,0.0176,-0.0059
393,-0.9800,0.0295,-0.0068
394,-1.0022,0.0269,0.0403
395,-1.0054,0.0178,0.0105
396,-1.0151,-0.0061,-0.0315
397,-1.0200,0.0129,-0.0012
398,-0.9983,0.0315,-0.0154
399,-0.9673,0.0417,-0.0498
400,-0.9788,0.0415,-0.0098
401,-1.0083,0.0234,-0.0073
402,-1.0044,-0.0083,-0.0486
403,-0.9954,-0.0017,-0.0413
404,-0.9905,0.0315,-0.0217
405,-0.9946,0.0481,-0.0156
406,-0.9956,0.0325,-0.0005
407,-1.0063,0.0037,0.0154
408,-1.0120,-0.0093,-0.0002
409,-1.0090,0.0032,-0.0227
410,-0.9995,0.0312,0.0027
411,-0.9810,0.0264,-0.0022
412,-0.9670,-0.0024,-0.0408
413,-0.9829,-0.0195,-0.0149
414,-1.0139,-0.0056,0.0171
415,-1.0032,0.0049,-0.0242
416,-0.9836,0.0190,-0.0359
417,-0.9897,0.0452,0.0125
418,-0.9946,0.0452,-0.0227
419,-1.0063,0.0122,-0.0024
420,-1.0356,-0.0085,0.0532
421,-1.0266,-0.0029,-0.0066
422,-1.0063,0.0049,-0.0439
423,-1.0139,0.0276,0.0200
424,-0.9885,0.0344,-0.0259
425,-0.9534,0.0217,-0.0676
426,-0.9917,0.0103,0.0051
427,-1.0100,0.0076,0.0002
428,-0.9905,-0.0024,-0.0530
429,-0.9934,0.0173,-0.0127
430,-0.9976,0.0515,-0.0129
431,-0.9858,0.0479,-0.0376
432,-1.0002,0.0154,0.0120
433,-1.0051,-0.0112,0.0305
434,-0.9966,-0.0134,-0.0234
435,-1.0151,0.0132,-0.0085
436,-0.9993,0.0452,0.0127
437,-0.9624,0.0469,-0.0344
438,-0.9683,0.0303,-0.0298
439,-0.9946,0.0154,0.0129
440,-0.9895,-0.0093,-0.0161
441,-0.9719,-0.0125,-0.0437
442,-0.9856,0.0303,-0.0051
443,-1.0032,0.0474,-0.0071
444,-1.0063,0.0217,-0.0144
445,-1.0090,0.0010,0.0203
446,-1.0139,0.0085,0.0178
447,-1.0120,-0.0098,-0.0251
448,-1.0142,-0.0232,-0.0059
449,-1.0032,0.0071,0.0010
450,-0.9788,0.0439,-0.0437
451,-0.9836,0.0515,-0.0266
452,-0.9946,0.0278,0.0107
453,-0.9915,-0.0200,-0.0295
454,-0.9866,-0.0278,-0.0388
455,-1.0044,0.0210,0.0024
456,-0.9927,0.0576,-0.0107
457,-0.9917,0.0374,-0.0234
458,-1.0151,-0.0042,0.0303
459,-1.0200,-0.0139,0.0103
460,-1.0049,-0.0029,-0.0295
461,-1.0161,0.0142,0.0017
462,-0.9946,0.0198,-0.0159
463,-0.9619,0.0315,-0.0586
464,-0.9670,0.0459,-0.0217
465,-0.9917,0.0273,-0.0056
466,-1.0078,-0.0083,-0.0276
467,-1.0022,-0.0154,-0.0193
468,-0.9995,0.0146,-0.0203
469,-1.0073,0.0464,-0.0269
470,-1.0168,0.0378,0.0151
471,-1.0190,0.0244,0.0212
472,-1.0090,0.0037,-0.0051
473,-1.0122,-0.0200,-0.0044
474,-1.0012,0.0012,-0.0093
475,-0.9817,0.0347,-0.0188
476,-0.9612,0.0315,-0.0234
477,-0.9526,-0.0027,-0.0398
478,-0.9819,-0.0093,-0.0100
479,-1.0054,0.0032,0.0010
480,-0.9827,0.0083,-0.0376
481,-0.9839,0.0242,-0.0137
482,-1.0110,0.0398,-0.0005
483,-0.9924,0.0420,-0.0317
484,-1.0007,0.0217,0.0286
485,-1.0276,-0.0059,0.0288
486,-1.0112,-0.0161,-0.0569
487,-1.0100,0.0039,-0.0154
488,-1.0024,0.0403,0.0146
489,-0.9524,0.0410,-0.0671
490,-0.9731,0.0142,-0.0229
491,-1.0178,-0.0024,0.0278
492,-0.9983,0.0103,-0.0417
493,-0.9917,0.0227,-0.0347
494,-1.0178,0.0154,0.0164
495,-0.9993,0.0078,-0.0227
496,-0.9778,0.0203,-0.0088
497,-1.0103,0.0205,0.0503
498,-1.0132,-0.0049,-0.0051
499,-1.0054,-0.0193,-0.0400
500,-1.0061,0.0000,0.0120
501,-0.9827,0.0298,-0.0154
502,-0.9722,0.0334,-0.0579
503,-0.9985,0.0188,-0.0134
504,-1.0112,0.0210,0.0078
505,-0.9927,0.0063,-0.0647
506,-0.9937,-0.0173,-0.0386
507,-1.0132,0.0073,0.0164
508,-1.0029,0.0405,-0.0339
509,-0.9924,0.0303,-0.0217
510,-1.0161,0.0042,0.0378
511,-1.0237,-0.0132,-0.0007
512,-0.9944,-0.0105,-0.0420
513,-1.0032,0.0186,0.0042
514,-0.9927,0.0437,-0.0061
515,-0.9622,0.0347,-0.0522
516,-0.9849,0.0034,-0.0022
517,-0.9907,0.0098,0.0132
518,-0.9895,0.0217,-0.0269
519,-1.0002,0.0137,-0.0115
520,-0.9944,0.0022,0.0081
521,-0.9692,0.0056,-0.0266
522,-0.9807,0.0205,0.0017
523,-1.0112,0.0295,0.0530
524,-1.0161,0.0286,-0.0049
525,-1.0024,0.0217,-0.0403
526,-0.9973,0.0198,0.0046
527,-0.9722,0.0178,-0.0386
528,-0.9534,0.0056,-0.0662
529,-1.0061,0.0027,0.0076
530,-1.0132,0.0088,-0.0149
531,-0.9849,0.0178,-0.0776
532,-1.0042,0.0342,-0.0164
533,-1.0122,0.0359,0.0015
534,-0.9937,0.0181,-0.0437
535,-1.0149,-0.0088,0.0151
536,-1.0513,-0.0151,0.0330
537,-1.0269,0.0010,-0.0305
538,-1.0042,0.0281,-0.0220
539,-1.0100,0.0315,0.0171
540,-0.9797,0.0020,-0.0266
541,-0.9634,-0.0063,-0.0371
542,-0.9944,0.0027,0.0090
543,-1.0063,0.0039,0.0122
544,-0.9985,0.0073,-0.0215
545,-0.9868,0.0234,-0.0132
546,-0.9934,0.0281,0.0032
547,-0.9866,0.0242,-0.0017
548,-0.9836,0.0056,0.0120
549,-1.0051,-0.0073,0.0244
550,-1.0132,-0.0027,-0.0164
551,-1.0005,0.0217,-0.0232
552,-0.9983,0.0493,-0.0002
553,-0.9690,0.0508,-0.0500
554,-0.9631,0.0291,-0.0664
555,-1.0042,0.0073,0.0139
556,-1.0093,-0.0198,-0.0132
557,-0.9788,-0.0125,-0.0793
558,-0.9946,0.0332,-0.0115
559,-1.0161,0.0715,0.0095
560,-0.9846,0.0452,-0.0413
561,-0.9963,0.0088,0.0120
562,-1.0288,-0.0115,0.0334
563,-1.0159,-0.0071,-0.0237
564,-1.0015,0.0247,-0.0002
565,-0.9927,0.0337,0.0171
566,-0.9790,0.0125,-0.0518
567,-0.9758,0.0073,-0.0234
568,-1.0012,0.0239,0.0317
569,-0.9868,0.0129,-0.0208
570,-0.9888,-0.0063,-0.0366
571,-1.0071,0.0210,0.0127
572,-0.9885,0.0508,-0.0217
573,-0.9819,0.0366,-0.0205
574,-1.0137,-0.0044,0.0286
575,-1.0325,-0.0320,0.0042
576,-1.0168,-0.0134,-0.0383
577,-0.9966,0.0415,-0.0146
578,-0.9983,0.0496,-0.0112
579,-0.9836,0.0046,-0.0410
580,-0.9846,-0.0078,-0.0281
581,-1.0002,0.0220,-0.0095
582,-1.0100,0.0276,-0.0171
583,-1.0051,0.0032,-0.0264
584,-0.9827,0.0046,-0.0076
585,-0.9897,0.0193,-0.0144
586,-0.9944,0.0315,0.0120
587,-1.0083,0.0129,0.0356
588,-1.0149,-0.0110,0.0024
589,-0.9983,-0.0110,-0.0244
590,-0.9856,0.0344,-0.0042
591,-0.9751,0.0540,-0.0146
592,-0.9673,0.0266,-0.0283
593,-0.9836,0.0002,-0.0063
594,-0.9963,0.0117,-0.0061
595,-1.0005,0.0168,-0.0269
596,-1.0024,0.0159,-0.0259
597,-1.0034,0.0408,-0.0078
598,-1.0081,0.0496,-0.0227
599,-1.0042,0.0273,-0.0193
600,-1.0103,0.0076,0.0154
601,-1.0259,-0.0037,0.0007
602,-1.0034,-0.0129,-0.0393
603,-0.9858,0.0122,-0.0176
604,-0.9875,0.0544,-0.0093
605,-0.9670,0.0420,-0.0513
606,-0.9673,-0.0005,-0.0134
607,-1.0103,-0.0125,0.0310
608,-0.9954,-0.0222,-0.0330
609,-0.9895,0.0032,-0.0303
610,-1.0059,0.0479,0.0222
611,-0.9868,0.0513,-0.0186
612,-0.9827,0.0078,-0.0066
613,-1.0210,-0.0222,0.0457
614,-1.0168,-0.0276,-0.0083
615,-0.9985,0.0029,-0.0295
616,-1.0061,0.0469,0.0164
617,-0.9858,0.0586,-0.0303
618,-0.9719,0.0354,-0.0527
619,-0.9993,0.0100,0.0154
620,-1.0054,-0.0159,-0.0107
621,-1.0002,-0.0298,-0.0530
622,-1.0122,0.0151,-0.0088
623,-1.0005,0.0574,-0.0120
624,-0.9846,0.0574,-0.0437
625,-1.0083,0.0142,0.0056
626,-1.0227,-0.0137,0.0146
627,-1.0142,-0.0042,-0.0293
628,-1.0071,0.0098,-0.0269
629,-0.9944,0.0383,-0.0046
630,-0.9836,0.0500,-0.0171
631,-0.9700,0.0312,-0.0298
632,-0.9788,0.0046,0.0010
633,-1.0061,-0.0127,0.0049
634,-1.0005,-0.0129,-0.0210
635,-0.9868,0.0176,-0.0166
636,-0.9836,0.0498,0.0098
637,-0.9846,0.0447,-0.0029
638,-0.9973,0.0059,0.0059
639,-1.0042,-0.0100,0.0217
640,-1.0024,-0.0071,-0.0063
641,-0.9924,0.0164,-0.0166
642,-0.9985,0.0464,0.0103
643,-0.9827,0.0281,-0.0251
644,-0.9768,-0.0127,-0.0325
645,-0.9944,-0.0120,0.0068
646,-1.0042,0.0037,-0.0164
647,-0.9944,0.0088,-0.0381
648,-1.0005,0.0237,-0.0066
649,-1.0032,0.0532,-0.0093
650,-0.9966,0.0508,-0.0354
651,-1.0083,0.0137,0.0083
652,-1.0210,-0.0181,0.0166
653,-1.0112,-0.0286,-0.0312
654,-0.9946,0.0208,-0.0217
655,-0.9885,0.0676,0.0107
656,-0.9836,0.0356,-0.0222
657,-0.9827,-0.0210,-0.0212
658,-0.9985,-0.0264,0.0015
659,-1.0110,-0.0024,-0.0242
660,-1.0110,0.0286,-0.0347
661,-0.9983,0.0515,-0.0056
662,-0.9827,0.0544,-0.0173
663,-0.9739,0.0293,-0.0330
664,-1.0112,-0.0007,0.0269
665,-1.0315,-0.0156,0.0291
666,-1.0120,-0.0251,-0.0479
667,-1.0071,-0.0017,-0.0210
668,-1.0022,0.0332,0.0049
669,-0.9731,0.0493,-0.0515
670,-0.9839,0.0442,-0.0154
671,-1.0120,0.0161,0.0229
672,-0.9917,-0.0288,-0.0403
673,-0.9956,-0.0273,-0.0325
674,-0.9983,0.0110,0.0039
675,-0.9749,0.0398,-0.0239
676,-0.9829,0.0273,-0.0066
677,-1.0002,0.0100,0.0317
678,-1.0093,-0.0027,0.0110
679,-0.9993,-0.0061,-0.0129
680,-1.0024,0.0200,0.0015
681,-0.9866,0.0364,-0.0181
682,-0.9731,0.0303,-0.0342
683,-0.9778,0.0208,-0.0046
684,-0.9983,0.0190,-0.0103
685,-1.0161,-0.0017,-0.0217
686,-1.0112,-0.0127,-0.0242
687,-0.9839,0.0093,-0.0310
688,-0.9888,0.0396,-0.0186
689,-1.0034,0.0466,0.0054
690,-1.0110,0.0310,0.0110
691,-1.0266,0.0098,-0.0015
692,-1.0217,0.0010,-0.0251
693,-0.9924,0.0144,-0.0110
694,-0.9846,0.0256,0.0049
695,-0.9729,0.0100,-0.0205
696,-0.9714,-0.0090,-0.0271
697,-1.0159,-0.0007,-0.0005
698,-1.0139,0.0032,-0.0139
699,-0.9827,0.0073,-0.0291
700,-0.9797,0.0112,-0.0173
701,-0.9934,0.0186,-0.0063
702,-0.9985,0.0232,-0.0002
703,-1.0100,0.0222,0.0056
704,-1.0120,-0.0027,-0.0134
705,-1.0139,-0.0144,-0.0232
706,-1.0129,0.0098,-0.0039
707,-1.0024,0.0242,-0.0042
708,-0.9937,0.0166,-0.0352
709,-0.9780,0.0203,-0.0125
710,-0.9954,0.0227,-0.0054
711,-0.9934,-0.0117,-0.0369
712,-0.9905,0.0015,-0.0222
713,-1.0063,0.0515,0.0110
714,-0.9937,0.0647,-0.0156
715,-0.9817,0.0161,-0.0132
716,-1.0039,-0.0173,0.0327
717,-1.0024,-0.0305,0.0056
718,-0.9849,-0.0005,-0.0408
719,-0.9966,0.0542,0.0020
720,-0.9915,0.0659,-0.0037
721,-0.9709,0.0195,-0.0422
722,-0.9858,-0.0024,-0.0002
723,-1.0024,0.0090,0.0029
724,-0.9917,0.0215,-0.0432
725,-0.9907,0.0188,-0.0186
726,-0.9946,0.0134,-0.0183
727,-0.9846,0.0286,-0.0457
728,-0.9995,0.0488,0.0120
729,-1.0247,0.0146,0.0305
730,-1.0210,-0.0483,-0.0337
731,-0.9934,-0.0349,-0.0364
732,-1.0068,0.0396,0.0022
733,-0.9888,0.0586,-0.0205
734,-0.9778,0.0103,-0.0288
735,-0.9937,-0.0110,0.0090
