Sample,X,Y,Z
58,-1.0044,0.0190,-0.0125
59,-0.9985,0.0195,-0.0083
60,-0.9973,0.0186,-0.0081
61,-1.0034,0.0107,-0.0181
62,-1.0022,0.0181,-0.0176
63,-0.9934,0.0305,-0.0054
64,-0.9944,0.0247,-0.0110
65,-1.0002,0.0098,-0.0073
66,-0.9934,0.0063,-0.0200
67,-1.0022,0.0200,-0.0227
68,-0.9973,0.0310,0.0012
69,-0.9944,0.0225,-0.0249
70,-1.0061,0.0090,-0.0161
71,-0.9954,0.0139,-0.0110
72,-0.9937,0.0225,-0.0269
73,-1.0037,0.0308,-0.0027
74,-0.9944,0.0242,-0.0195
75,-0.9944,0.0066,-0.0168
76,-1.0051,0.0100,-0.0051
77,-0.9917,0.0295,-0.0256
78,-0.9934,0.0222,-0.0088
79,-1.0032,0.0066,-0.0020
80,-0.9917,0.0112,-0.0342
81,-0.9937,0.0190,-0.0081
82,-1.0042,0.0339,-0.0015
83,-0.9983,0.0264,-0.0320
84,-1.0042,0.0046,0.0056
85,-0.9998,0.0056,-0.0303
86,-0.9946,0.0254,-0.0364
87,-1.0032,0.0256,0.0229
88,-0.9917,0.0205,-0.0232
89,-0.9885,0.0100,-0.0376
90,-1.0044,0.0115,0.0071
91,-1.0005,0.0261,-0.0132
92,-0.9983,0.0308,-0.0117
93,-0.9993,0.0208,0.0046
94,-0.9885,0.0029,-0.0149
95,-0.9924,0.0081,-0.0298
96,-0.9993,0.0212,-0.0039
97,-1.0000,0.0320,-0.0015
98,-0.9954,0.0310,-0.0264
99,-1.0032,0.0176,-0.0085
100,-1.0022,0.0051,-0.0076
101,-0.9934,0.0078,-0.0298
102,-0.9954,0.0271,-0.0085
103,-0.9944,0.0339,-0.0005
104,-0.9966,0.0242,-0.0239
105,-1.0083,0.0029,-0.0134
106,-0.9976,0.0073,-0.0044
107,-0.9924,0.0303,-0.0376
108,-1.0063,0.0337,-0.0105
109,-1.0042,0.0229,0.0063
110,-0.9915,0.0107,-0.0308
111,-0.9956,0.0095,-0.0229
112,-1.0073,0.0239,-0.0054
113,-1.0005,0.0259,-0.0210
114,-0.9963,0.0212,-0.0137
115,-1.0073,0.0215,-0.0051
116,-0.9937,0.0181,-0.0210
117,-0.9944,0.0107,-0.0105
118,-0.9956,0.0178,-0.0098
119,-0.9915,0.0232,-0.0251
120,-1.0024,0.0244,-0.0078
121,-0.9985,0.0244,-0.0022
122,-1.0002,0.0115,-0.0303
123,-1.0051,0.0071,-0.0093
124,-0.9985,-0.0337,0.0039
125,-0.9927,-0.0852,-0.0166
126,-0.9863,-0.0256,-0.0461
127,-0.9866,0.1575,-0.0181
128,-0.9885,0.4558,-0.0059
129,-1.0100,0.5127,0.0522
130,-1.0315,0.2068,0.0581
131,-1.0142,-0.0623,-0.1426
132,-0.9836,-0.0271,-0.1011
133,-1.0073,0.1829,0.0596
134,-0.9995,0.2825,0.0085
135,-0.9592,0.1980,-0.0635
136,-0.9573,0.0972,-0.0566
137,-0.9641,0.1296,-0.0269
138,-0.9761,0.2185,0.0461
139,-1.0012,0.2268,0.0544
140,-1.0002,0.1765,-0.0447
141,-1.0188,0.1462,-0.0491
142,-1.0317,0.1428,0.0349
143,-1.0149,0.1133,-0.0081
144,-1.0239,0.0359,-0.0139
145,-1.0305,-0.0193,0.0120
146,-1.0151,0.0295,-0.0334
147,-0.9976,0.1743,0.0195
148,-0.9849,0.2866,0.0544
149,-0.9753,0.2810,0.0098
150,-0.9243,0.2146,-0.0474
151,-0.9819,0.1870,0.0908
152,-0.9392,0.1553,-0.0291
153,-0.9644,0.1040,-0.0103
154,-1.0015,0.0593,0.0144
155,-0.9946,0.0339,-0.0593
156,-1.0386,0.0337,-0.0125
157,-1.0220,0.0715,0.0024
158,-1.0071,0.0969,-0.0295
159,-1.0171,0.0898,-0.0139
160,-0.9819,0.0986,-0.0371
161,-0.9817,0.1531,-0.0444
162,-0.9924,0.1982,-0.0176
163,-0.9810,0.2000,-0.0173
164,-0.9946,0.1216,-0.0493
165,-1.0315,0.0732,0.0254
166,-0.9817,0.0305,-0.0964
167,-1.0112,-0.0012,-0.0168
168,-0.9915,-0.0044,-0.0359
169,-0.9973,0.0415,-0.0696
170,-1.0012,0.1125,0.0125
171,-0.9644,0.1904,-0.0352
172,-0.9700,0.2610,-0.0103
173,-0.9946,0.2788,0.0303
174,-0.9995,0.2397,0.0059
175,-1.0112,0.1750,0.0039
176,-1.0186,0.1050,-0.0105
177,-1.0354,0.0112,-0.0017
178,-1.0159,-0.0625,-0.0046
179,-0.9858,-0.0574,-0.0344
180,-0.9709,0.0417,0.0093
181,-0.9780,0.1919,0.0381
182,-0.9465,0.3064,0.0137
183,-0.9392,0.3340,0.0420
184,-0.9700,0.2898,0.0159
185,-0.9751,0.1768,0.0083
186,-0.9563,0.0562,-0.0093
187,-0.9858,-0.0251,-0.0361
188,-0.9866,-0.0222,-0.0405
189,-1.0288,0.0894,0.0317
190,-1.0432,0.2100,0.0066
191,-1.0103,0.2327,-0.0105
192,-1.0471,0.1619,0.0120
193,-0.9976,0.0576,-0.0820
194,-0.9985,0.0552,-0.0176
195,-0.9973,0.1516,-0.0183
196,-0.9338,0.2517,-0.0642
197,-0.9351,0.2776,-0.0283
198,-0.9675,0.2063,-0.0205
199,-0.9924,0.0535,-0.0134
200,-0.9800,-0.0923,-0.0359
201,-1.0266,-0.1113,-0.0354
202,-1.0278,0.0190,-0.0608
203,-1.0190,0.2085,0.0056
204,-0.9937,0.2993,-0.0339
205,-0.9927,0.1997,-0.0168
206,-0.9966,0.0071,0.0232
207,-0.9702,-0.0820,-0.0361
208,-0.9729,0.0215,-0.0227
209,-1.0256,0.2151,0.0747
210,-1.0142,0.3042,0.0149
211,-1.0190,0.1665,-0.0342
212,-1.0471,-0.0859,0.0232
213,-0.9846,-0.1958,-0.0786
214,-0.9612,-0.0332,-0.0520
215,-1.0142,0.2080,0.0906
216,-1.0181,0.2722,0.0083
217,-1.0051,0.1519,-0.0579
218,-0.9993,0.0623,-0.0339
219,-0.9768,0.1667,-0.0496
220,-0.9683,0.3857,0.0017
221,-1.0415,0.4634,0.0820
222,-0.9934,0.2554,-0.0054
223,-0.9768,-0.0420,-0.1187
224,-1.0063,-0.0713,-0.0742
225,-0.9917,0.1616,-0.0037
226,-1.0161,0.3237,0.0459
227,-1.0288,0.1516,0.0576
228,-0.9504,-0.1204,-0.0913
229,-0.8892,-0.0867,-0.1499
230,-0.9468,0.2593,0.0503
231,-1.0159,0.4236,0.1455
232,-1.0154,0.1553,0.0464
233,-1.0200,-0.1409,-0.1094
234,-0.9866,-0.0208,-0.0906
235,-1.0022,0.2732,0.0688
236,-1.0676,0.2429,0.1655
237,-1.0005,-0.0942,-0.0510
238,-0.9390,-0.1992,-0.2163
239,-0.9927,0.1594,-0.0139
240,-1.0356,0.5083,0.2036
241,-0.9783,0.3630,0.0542
242,-0.9465,-0.0337,-0.1350
243,-0.9312,-0.1055,-0.1255
244,-0.9768,0.1208,0.0083
245,-1.0042,0.2000,0.1062
246,-1.0032,0.0427,-0.0483
247,-0.9673,-0.0369,-0.2119
248,-1.0383,0.1023,-0.0437
249,-1.0962,0.2087,0.1257
250,-1.0110,0.1560,-0.0408
251,-1.0042,0.1050,-0.1511
252,-1.0317,0.0994,-0.0015
253,-1.0249,0.0647,0.0186
254,-0.9656,0.0984,-0.0918
255,-0.9292,0.2434,-0.0781
256,-0.9839,0.2905,0.0452
257,-1.0405,0.1138,0.0544
258,-0.9875,-0.0332,-0.0798
259,-0.9312,0.0498,-0.1033
260,-1.0142,0.1650,0.0610
261,-1.0630,0.1489,0.1008
262,-0.9690,0.1516,-0.0691
263,-0.9287,0.2085,-0.0754
264,-1.0217,0.1501,0.1074
265,-1.0403,0.0698,0.0481
266,-0.9514,0.0610,-0.0811
267,-0.9944,0.0554,0.0269
268,-1.0542,0.0193,0.0920
269,-0.9934,0.0254,-0.0498
270,-0.9377,0.0837,-0.0547
271,-0.9895,0.0850,0.0559
272,-0.9954,0.0720,0.0137
273,-0.9465,0.1218,-0.0598
274,-0.9768,0.1677,0.0095
275,-0.9937,0.1802,0.0215
276,-0.9592,0.2383,-0.0833
277,-0.9810,0.1838,-0.0315
278,-1.0222,0.0083,0.0378
279,-0.9956,-0.0701,-0.1008
280,-0.9546,-0.0010,-0.1157
281,-1.0325,0.0530,0.0376
282,-1.0376,0.1116,0.0000
283,-0.9761,0.1694,-0.1050
284,-0.9702,0.1440,0.0347
285,-1.0159,0.0488,0.0437
286,-1.0198,0.0098,-0.0667
287,-0.9465,-0.0518,-0.0061
288,-1.0200,-0.1082,0.0166
289,-1.0139,-0.0537,-0.0769
290,-0.9856,-0.0178,-0.0120
291,-1.0298,-0.0562,0.0867
292,-1.0193,-0.0181,-0.0144
293,-0.9810,0.0764,-0.0256
294,-1.0500,0.1248,0.0776
295,-1.0298,0.1675,-0.0042
296,-0.9563,0.2031,-0.0774
297,-0.9985,0.1272,0.0627
298,-1.0112,-0.0415,0.0288
299,-0.9680,-0.1729,-0.1067
300,-1.0278,-0.1760,-0.0095
301,-1.0364,-0.0886,0.0234
302,-0.9749,0.0876,-0.1150
303,-1.0022,0.1492,0.0200
304,-1.0090,0.0479,0.0266
305,-0.9583,0.0137,-0.1360
306,-0.9758,0.0427,-0.0159
307,-1.0706,0.0457,0.0789
308,-1.0217,0.0825,-0.1047
309,-0.9934,0.1021,-0.0791
310,-1.0266,-0.0051,0.0698
311,-0.9895,-0.1321,-0.0745
312,-0.9504,-0.1619,-0.0916
313,-1.0393,-0.1462,0.0771
314,-1.0129,-0.0737,-0.0002
315,-0.9028,0.1074,-0.1079
316,-0.9272,0.1860,0.0769
317,-0.9585,0.1118,0.0994
318,-0.9426,0.0693,-0.0784
319,-0.9407,0.0447,-0.0068
320,-1.0845,0.0110,0.0684
321,-1.0608,0.0801,-0.0398
322,-1.0024,0.1450,-0.0498
323,-1.0620,0.0215,0.0906
324,-1.0454,-0.1545,0.0112
325,-0.9729,-0.1794,-0.0828
326,-0.9329,-0.1218,0.0151
327,-0.9644,-0.0281,0.0039
328,-0.9543,0.1226,-0.0552
329,-0.9512,0.1199,0.0413
330,-0.9475,-0.0022,0.0193
331,-0.9456,-0.0188,-0.0959
332,-1.0374,0.0510,0.0398
333,-1.1174,0.1108,0.0549
334,-1.0591,0.1550,-0.1250
335,-1.0659,0.1311,-0.0798
336,-1.1274,0.0037,0.0701
337,-1.0317,-0.0945,-0.0991
338,-0.9592,-0.1147,-0.1204
339,-0.9985,-0.1184,0.0364
340,-0.9719,-0.0159,-0.0710
341,-0.8870,0.1155,-0.1357
342,-0.9614,0.0872,0.0837
343,-0.9819,0.0024,0.0449
344,-0.9329,0.0098,-0.0842
345,-1.0054,0.0056,0.0381
346,-1.0845,0.0129,0.0503
347,-1.0542,0.0918,-0.0986
348,-1.0471,0.1162,0.0059
349,-1.0608,-0.0049,0.0396
350,-0.9905,-0.0933,-0.0791
351,-0.9749,-0.1084,-0.0156
352,-0.9839,-0.0852,0.0708
353,-0.9045,0.0208,-0.0632
354,-0.8743,0.1423,-0.0039
355,-0.9360,0.0786,0.1182
356,-0.9155,-0.0261,-0.0149
357,-0.9319,-0.0334,-0.0479
358,-1.0405,0.0278,0.1082
359,-1.0610,0.0833,0.0356
360,-1.0344,0.1448,-0.1123
361,-1.0610,0.1013,0.0188
362,-1.0637,-0.0195,0.0249
363,-1.0071,-0.0757,-0.0833
364,-0.9546,-0.1018,-0.0283
365,-0.9751,-0.1213,0.0107
366,-0.9683,-0.0100,-0.0901
367,-0.9292,0.0923,-0.0217
368,-0.9290,0.0461,0.0557
369,-0.9290,-0.0015,-0.0364
370,-0.9631,0.0447,-0.0476
371,-1.0393,0.0576,0.0583
372,-1.1108,0.0847,-0.0117
373,-1.1147,0.1626,-0.0715
374,-1.0933,0.1289,0.0261
375,-1.0559,0.0015,-0.0134
376,-1.0149,-0.1125,-0.1184
377,-0.9761,-0.1799,-0.0107
378,-0.9761,-0.1484,-0.0049
379,-0.9446,0.0415,-0.0874
380,-0.9263,0.1753,0.0212
381,-0.9570,0.0862,0.0710
382,-0.9458,-0.0166,-0.0408
383,-0.9524,-0.0229,-0.0276
384,-1.0520,0.0042,0.0562
385,-1.0950,0.0986,-0.0049
386,-1.0588,0.2000,-0.0642
387,-1.0637,0.1138,0.0059
388,-1.0627,-0.0464,-0.0071
389,-1.0151,-0.0779,-0.0708
390,-0.9739,-0.0642,0.0190
391,-0.9644,-0.0803,0.0266
392,-0.8799,-0.0007,-0.1255
393,-0.8782,0.0593,0.0022
394,-0.9651,-0.0010,0.1206
395,-0.9097,-0.0437,-0.0684
396,-0.9490,-0.0305,-0.0479
397,-1.0901,-0.0029,0.1187
398,-1.0894,0.0815,-0.0361
399,-1.0266,0.1711,-0.1033
400,-1.1116,0.0994,0.0703
401,-1.1157,-0.0042,0.0291
402,-0.9507,-0.0698,-0.0952
403,-0.9448,-0.1289,-0.0212
404,-0.9956,-0.1226,-0.0010
405,-0.9182,0.0305,-0.0554
406,-0.8657,0.0869,0.0215
407,-0.8853,0.0139,0.0273
408,-0.9448,-0.0022,-0.0371
409,-0.9946,0.0266,0.0378
410,-1.0540,0.0332,0.0310
411,-1.0786,0.1045,-0.0942
412,-1.1147,0.1978,-0.0298
413,-1.1235,0.1274,0.0388
414,-1.0454,-0.0281,-0.0952
415,-1.0249,-0.0999,-0.1040
416,-1.0100,-0.1274,0.0200
417,-0.9653,-0.0664,-0.0532
418,-0.9185,0.0574,-0.0959
419,-0.9485,0.0203,0.0396
420,-0.9302,-0.0945,0.0330
421,-0.9016,-0.0864,-0.0847
422,-0.9680,-0.0022,0.0254
423,-1.0581,0.0527,0.0901
424,-1.0405,0.1455,-0.0615
425,-1.0542,0.2039,-0.0586
426,-1.1128,0.1125,0.0710
427,-1.0571,0.0068,-0.0166
428,-0.9985,-0.0728,-0.0923
429,-0.9868,-0.1167,0.0110
430,-0.9905,-0.0525,-0.0183
431,-0.9045,0.0674,-0.0476
432,-0.8809,0.0415,0.0242
433,-0.9165,-0.0530,0.0298
434,-0.9084,-0.0100,-0.0295
435,-0.9485,0.0679,0.0310
436,-1.0415,0.0823,0.0437
437,-1.0618,0.1399,-0.0627
438,-1.0803,0.1650,-0.0288
439,-1.0637,0.0696,0.0405
440,-1.0315,-0.0156,-0.0598
441,-1.0149,-0.0876,-0.0735
442,-1.0337,-0.1340,0.0276
443,-0.9751,-0.0581,-0.0615
444,-0.8948,0.0813,-0.0796
445,-0.8889,0.0801,0.0491
446,-0.9048,0.0142,0.0310
447,-0.9055,-0.0139,-0.0728
448,-0.9819,0.0273,0.0271
449,-1.0972,0.1094,0.1052
450,-1.0579,0.2446,-0.0400
451,-1.0527,0.2290,-0.0454
452,-1.1060,0.0190,0.0798
453,-1.0513,-0.1741,-0.0557
454,-0.9751,-0.1707,-0.1333
455,-1.0266,-0.0625,0.0562
456,-0.9839,0.0708,-0.0166
457,-0.9019,0.0583,-0.0898
458,-0.9419,-0.1018,0.0374
459,-0.9272,-0.1418,-0.0166
460,-0.9380,-0.0515,-0.0552
461,-1.0430,0.0359,0.0891
462,-1.0757,0.0928,-0.0032
463,-1.0393,0.1550,-0.1282
464,-1.0981,0.1040,-0.0110
465,-1.1079,0.0161,0.0466
466,-1.0073,-0.0642,-0.0999
467,-0.9993,-0.1240,-0.0703
468,-1.0425,-0.1143,0.0010
469,-0.9734,0.0613,-0.0645
470,-0.9194,0.1597,-0.0264
471,-0.8696,0.0232,0.0295
472,-0.8931,-0.0898,-0.0432
473,-0.9429,-0.0642,0.0110
474,-1.0337,-0.0122,0.0586
475,-1.0171,0.1091,-0.0537
476,-1.0530,0.2908,-0.0647
477,-1.1167,0.2778,0.0750
478,-1.0813,0.1057,0.0266
479,-0.9868,-0.0208,-0.1282
480,-0.9917,-0.0500,-0.0234
481,-1.0549,-0.0476,0.0962
482,-0.9797,0.0513,-0.0381
483,-0.8342,0.0339,-0.0608
484,-0.8860,-0.1016,0.0334
485,-0.9348,-0.1003,0.0376
486,-0.9146,0.0132,-0.0259
487,-0.9885,0.0881,0.0613
488,-1.0688,0.1650,0.0232
489,-1.0732,0.2085,-0.0688
490,-1.0940,0.1189,0.0002
491,-1.0806,-0.0222,0.0039
492,-1.0356,-0.1101,-0.0791
493,-1.0305,-0.1460,-0.0188
494,-1.0396,-0.1162,-0.0378
495,-0.9309,0.0325,-0.1086
496,-0.9006,0.0686,-0.0015
497,-0.9263,-0.0422,0.0161
498,-0.8989,-0.0940,-0.0688
499,-0.9575,-0.0427,-0.0115
500,-1.0305,0.0164,0.0466
501,-1.0542,0.0945,-0.0371
502,-1.0562,0.1318,-0.0615
503,-1.1001,0.0527,0.0000
504,-1.0454,-0.0510,-0.0273
505,-1.0171,-0.0945,-0.0615
506,-1.0237,-0.0972,-0.0120
507,-1.0017,-0.0342,-0.0310
508,-0.9504,0.0706,-0.0466
509,-0.9543,0.0427,0.0247
510,-0.9104,-0.0527,0.0291
511,-0.8860,-0.0669,-0.0193
512,-0.9270,-0.0251,0.0002
513,-1.0239,0.0520,0.0371
514,-1.0464,0.2073,0.0034
515,-1.0354,0.2654,-0.0173
516,-1.0393,0.1450,0.0161
517,-1.0569,-0.0171,-0.0312
518,-1.0200,-0.0474,-0.0308
519,-0.9905,-0.0383,-0.0117
520,-0.9680,-0.0012,-0.0134
521,-0.9407,0.0789,-0.0486
522,-0.9338,0.0505,0.0022
523,-0.9143,-0.0498,0.0159
524,-0.9358,-0.0767,-0.0054
525,-0.9788,-0.0342,0.0000
526,-0.9888,0.0447,0.0183
527,-1.0308,0.1699,-0.0349
528,-1.0579,0.1843,-0.0076
529,-1.0891,0.0156,0.0137
530,-1.0696,-0.1016,0.0115
531,-1.0142,-0.0723,-0.0515
532,-1.0112,-0.0500,-0.0117
533,-0.9924,0.0105,0.0029
534,-0.9468,0.0562,-0.0706
535,-0.9465,-0.0161,-0.0210
536,-0.9387,-0.0552,0.0420
537,-0.9397,-0.0217,-0.0593
538,-0.9761,-0.0012,0.0049
539,-1.0676,0.0432,0.0464
540,-1.0715,0.1707,-0.0815
541,-1.0251,0.1863,-0.0403
542,-1.1033,0.0574,0.0400
543,-1.0208,-0.0466,-0.0430
544,-0.9927,-0.0959,-0.0938
545,-1.0422,-0.0884,0.0349
546,-1.0073,0.0278,-0.0269
547,-0.9045,0.0830,-0.0837
548,-0.9126,-0.0188,0.0315
549,-0.9556,-0.0979,0.0269
550,-0.9221,-0.0471,-0.0308
551,-0.9836,0.0107,0.0532
552,-1.0210,0.0581,0.0361
553,-1.0344,0.1628,-0.0398
554,-1.0481,0.1545,0.0298
555,-1.0464,0.0105,0.0173
556,-1.0002,-0.0688,-0.0571
557,-0.9993,-0.0522,-0.0022
558,-1.0168,-0.0115,-0.0012
559,-0.9976,0.0378,-0.0125
560,-0.9509,0.0278,0.0115
561,-0.9211,-0.0425,0.0071
562,-0.9116,-0.0408,-0.0190
563,-0.9360,-0.0315,0.0300
564,-1.0325,-0.0522,0.0391
565,-1.0474,0.0081,-0.0171
566,-1.0286,0.1589,-0.0310
567,-1.0510,0.1426,0.0002
568,-1.0637,0.0171,-0.0068
569,-1.0139,-0.0823,-0.0632
570,-0.9856,-0.1406,-0.0964
571,-1.0530,-0.1016,-0.0229
572,-1.0415,0.0701,-0.0229
573,-0.9500,0.1287,-0.0571
574,-0.9348,0.0122,-0.0376
575,-0.9514,-0.0190,-0.0156
576,-0.9602,0.0515,-0.0310
577,-1.0032,0.0750,0.0229
578,-1.0911,0.1106,0.0017
579,-1.0474,0.1873,-0.0427
580,-1.0247,0.1174,0.0034
581,-0.9985,-0.0193,0.0168
582,-0.9780,-0.1050,-0.0486
583,-0.9937,-0.1399,0.0029
584,-1.0032,-0.0618,-0.0120
585,-0.9504,0.1013,-0.0349
586,-0.9292,0.0884,0.0178
587,-0.9390,-0.0417,0.0188
588,-0.9270,-0.0813,-0.0203
589,-0.9780,-0.0417,0.0293
590,-1.0454,-0.0122,0.0491
591,-1.0403,0.1013,-0.0271
592,-1.0305,0.1882,-0.0239
593,-1.0415,0.0645,0.0046
594,-0.9915,-0.0708,-0.0251
595,-0.9741,-0.0764,-0.0286
596,-0.9971,-0.0942,-0.0088
597,-0.9836,-0.0532,-0.0410
598,-0.9604,0.0759,-0.0706
599,-0.9436,0.1116,0.0042
600,-0.9290,0.0393,0.0134
601,-0.9329,0.0029,-0.0427
602,-1.0071,0.0024,0.0168
603,-1.1001,0.0132,0.0422
604,-1.0227,0.1123,-0.0767
605,-1.0444,0.1714,-0.0439
606,-1.0520,0.0527,0.0469
607,-0.9768,-0.0767,-0.0381
608,-1.0237,-0.1404,-0.0288
609,-1.0569,-0.1440,0.0547
610,-0.9905,-0.0483,-0.0549
611,-0.9719,0.0745,-0.0291
612,-0.9797,0.0552,0.0461
613,-0.9026,-0.0066,-0.0503
614,-0.9592,0.0037,-0.0107
615,-1.0513,0.0149,0.0415
616,-1.0789,0.0283,-0.0366
617,-1.0688,0.1499,-0.0591
618,-1.0659,0.1982,0.0188
619,-1.0161,0.0435,-0.0369
620,-0.9761,-0.0950,-0.0410
621,-0.9915,-0.1226,-0.0115
622,-0.9939,-0.0789,-0.0435
623,-0.9546,0.0210,-0.0625
624,-0.9653,0.0845,0.0015
625,-0.9055,-0.0232,-0.0134
626,-0.9106,-0.0872,-0.0398
627,-0.9905,-0.0337,0.0276
628,-1.0305,-0.0056,0.0344
629,-1.0500,0.0107,-0.0112
630,-1.0637,0.1174,-0.0349
631,-1.0344,0.1494,0.0093
632,-0.9927,0.0488,0.0239
633,-0.9761,-0.0190,-0.0164
634,-0.9619,-0.0647,0.0007
635,-1.0444,-0.1318,0.0327
636,-1.0110,-0.0459,-0.0173
637,-0.9272,0.0894,-0.0217
638,-0.8889,0.0679,0.0134
639,-0.9468,0.0303,-0.0098
640,-0.9985,0.0713,0.0112
641,-1.0422,0.0950,0.0261
642,-1.0649,0.1304,-0.0405
643,-1.0503,0.2402,-0.0251
644,-1.0598,0.2017,0.0029
645,-0.9556,0.0105,-0.0295
646,-0.9690,-0.1226,-0.0691
647,-1.0122,-0.1370,-0.0354
648,-0.9944,-0.1211,-0.0518
649,-0.9956,-0.0156,-0.0730
650,-0.9536,0.0479,-0.0537
651,-0.9146,-0.0186,-0.0378
652,-0.9417,-0.0320,-0.0476
653,-1.0220,0.0454,0.0281
654,-1.0852,0.0684,0.0544
655,-1.0845,0.0842,-0.0081
656,-1.0374,0.0947,-0.0271
657,-1.0190,-0.0010,0.0159
658,-0.9907,-0.1387,0.0212
659,-1.0210,-0.2249,-0.0183
660,-1.0022,-0.2686,-0.0012
661,-0.9768,-0.1775,-0.0435
662,-0.9629,0.0527,-0.0327
663,-0.9194,0.1257,0.0327
664,-0.9114,0.0215,-0.0139
665,-0.9634,-0.0317,-0.0146
666,-1.0405,0.0410,0.0312
667,-1.0913,0.0920,0.0195
668,-1.0864,0.1707,-0.0210
669,-1.0464,0.2090,-0.0098
670,-0.9690,0.1165,-0.0256
671,-0.9456,-0.0093,-0.0376
672,-1.0051,-0.0430,-0.0142
673,-1.0083,-0.0259,-0.0200
674,-0.9651,-0.0002,-0.0955
675,-0.9585,0.1196,-0.0659
676,-0.9175,0.1665,0.0095
677,-0.9143,0.0559,-0.0225
678,-0.9194,0.0181,-0.0273
679,-1.0696,0.0549,0.0198
680,-1.0920,0.0710,0.0176
681,-1.0649,0.1472,-0.0242
682,-1.0415,0.1965,0.0176
683,-0.9807,0.0522,0.0542
684,-0.9875,-0.1055,0.0342
685,-0.9966,-0.1262,-0.0076
686,-0.9771,-0.1113,-0.0171
687,-0.9644,-0.0969,-0.0366
688,-0.9282,-0.0308,-0.0330
689,-0.9094,-0.0496,0.0051
690,-0.9368,-0.0889,0.0083
691,-1.0051,-0.0374,-0.0154
692,-1.1008,-0.0020,0.0298
693,-1.1038,0.0071,0.0154
694,-1.0249,0.1353,-0.0857
695,-1.0044,0.2080,-0.0308
696,-1.0376,0.0776,0.0466
697,-1.0317,-0.1006,-0.0237
698,-1.0305,-0.1860,-0.0767
699,-1.0132,-0.1907,-0.0144
700,-0.9458,-0.0708,-0.0583
701,-0.8713,0.0823,-0.0793
702,-0.9009,0.0449,-0.0208
703,-0.9507,-0.0276,-0.0090
704,-0.9878,0.0391,-0.0593
705,-1.1252,0.1650,0.0459
706,-1.1096,0.2192,0.0535
707,-1.0071,0.2615,-0.0676
708,-0.9934,0.2263,-0.0144
709,-1.0627,0.0872,0.0574
710,-0.9905,-0.0393,-0.0532
711,-0.9788,-0.1335,-0.0286
712,-0.9939,-0.2007,0.0476
713,-0.8960,-0.1213,-0.0857
714,-0.8687,0.0620,-0.0703
715,-0.9768,0.1077,0.1174
716,-0.9985,0.0388,0.0056
717,-1.0005,0.0110,-0.0625
718,-1.0581,0.0291,0.0188
719,-1.0466,0.1016,0.0115
720,-1.0012,0.1934,-0.0461
721,-1.0588,0.0967,0.0117
722,-1.0696,-0.0791,-0.0203
723,-1.0217,-0.1411,-0.0481
724,-0.9504,-0.1548,0.0137
725,-0.9465,-0.1699,0.0081
726,-0.8970,-0.0667,-0.0613
727,-0.9065,0.0583,-0.0576
728,-0.9956,0.0286,0.0271
729,-1.0083,0.0132,-0.0178
730,-1.0188,0.0767,-0.0015
731,-1.0259,0.0933,0.0364
732,-1.0273,0.0840,-0.0205
733,-1.0403,0.1687,-0.0522
734,-1.0735,0.1648,0.0273
735,-1.0540,0.0828,0.0146
736,-1.0393,-0.0022,-0.0381
