Sample,X,Y,Z
62,-0.9937,0.0068,-0.0239
63,-0.9966,0.0200,-0.0139
64,-1.0103,0.0278,0.0095
65,-0.9924,0.0217,-0.0291
66,-0.9924,0.0120,-0.0317
67,-1.0122,0.0056,0.0115
68,-0.9966,0.0134,-0.0112
69,-0.9827,0.0166,-0.0288
70,-0.9983,0.0200,0.0000
71,-0.9954,0.0139,-0.0164
72,-0.9927,0.0137,-0.0242
73,-1.0051,0.0281,0.0061
74,-1.0012,0.0237,-0.0129
75,-0.9983,0.0042,-0.0237
76,-1.0024,0.0081,-0.0022
77,-0.9963,0.0220,-0.0139
78,-0.9917,0.0176,-0.0215
79,-0.9966,0.0088,-0.0061
80,-0.9976,0.0093,-0.0122
81,-0.9956,0.0156,-0.0212
82,-1.0027,0.0190,-0.0085
83,-1.0012,0.0142,-0.0073
84,-0.9983,0.0024,-0.0283
85,-0.9944,0.0083,-0.0164
86,-0.9973,0.0325,0.0017
87,-0.9915,0.0342,-0.0149
88,-0.9946,0.0054,-0.0200
89,-0.9995,-0.0066,-0.0049
90,-0.9963,0.0129,-0.0190
91,-0.9900,0.0322,-0.0249
92,-1.0015,0.0273,-0.0002
93,-0.9956,0.0146,-0.0171
94,-0.9888,0.0181,-0.0198
95,-1.0054,0.0212,0.0007
96,-1.0012,-0.0100,-0.0115
97,-0.9866,-0.0222,-0.0303
98,-0.9927,0.0271,-0.0071
99,-1.0000,0.0537,-0.0098
100,-0.9946,0.0293,-0.0168
101,-0.9966,0.0078,-0.0134
102,-1.0022,-0.0032,-0.0212
103,-0.9946,0.0146,-0.0105
104,-0.9976,0.0298,0.0061
105,-0.9993,0.0120,-0.0220
106,-1.0012,0.0049,-0.0205
107,-0.9983,0.0256,-0.0032
108,-0.9915,0.0315,-0.0225
109,-0.9946,0.0110,-0.0156
110,-1.0083,-0.0090,0.0017
111,-0.9985,0.0051,-0.0278
112,-0.9895,0.0405,-0.0210
113,-1.0103,0.0447,0.0063
114,-0.9956,0.0095,-0.0215
115,-0.9888,-0.0149,-0.0278
116,-0.9995,0.0037,-0.0020
117,-0.9973,0.0361,-0.0159
118,-0.9944,0.0298,-0.0129
119,-1.0093,0.0054,-0.0073
120,-0.9993,-0.0032,-0.0271
121,-0.9917,0.0168,-0.0181
122,-1.0051,0.0298,0.0068
123,-0.9905,0.0256,-0.0127
124,-0.9937,0.0156,-0.0220
125,-1.0032,0.0068,-0.0044
126,-1.0032,0.0093,-0.0066
127,-0.9985,0.0100,-0.0212
128,-0.9924,0.0093,-0.0203
129,-0.9858,0.0120,-0.0371
130,-0.9885,0.0242,-0.0413
131,-1.0061,0.0413,-0.0027
132,-0.9995,0.0447,-0.0046
133,-0.9973,-0.0098,-0.0247
134,-1.0103,-0.0283,-0.0203
135,-1.0142,0.0178,-0.0112
136,-1.0051,0.0620,-0.0061
137,-0.9836,0.0498,-0.0115
138,-0.9946,-0.0095,-0.0334
139,-1.0208,-0.0264,-0.0022
140,-1.0247,0.0159,0.0059
141,-0.9768,0.0476,-0.0259
142,-0.9478,0.0332,-0.0254
143,-0.9868,0.0073,-0.0044
144,-0.9976,0.0007,-0.0078
145,-1.0042,0.0076,-0.0078
146,-1.0071,0.0139,0.0073
147,-0.9934,0.0190,-0.0181
148,-0.9819,0.0161,-0.0171
149,-0.9885,0.0305,0.0100
150,-0.9866,0.0322,-0.0264
151,-0.9954,0.0154,-0.0283
152,-1.0103,0.0000,-0.0078
153,-0.9897,0.0054,-0.0281
154,-0.9829,0.0225,-0.0210
155,-1.0151,0.0212,-0.0010
156,-1.0120,0.0173,-0.0344
157,-0.9983,0.0234,-0.0369
158,-1.0005,0.0256,-0.0007
159,-0.9973,0.0161,-0.0049
160,-1.0073,0.0195,0.0010
161,-1.0188,0.0237,0.0144
162,-1.0110,0.0110,-0.0183
163,-0.9897,0.0000,-0.0164
164,-0.9836,0.0010,-0.0027
165,-0.9751,0.0181,-0.0132
166,-0.9895,0.0227,-0.0063
167,-1.0034,0.0098,-0.0046
168,-0.9907,0.0098,-0.0327
169,-0.9739,0.0317,-0.0256
170,-0.9722,0.0256,-0.0168
171,-0.9868,0.0032,-0.0200
172,-1.0122,-0.0020,-0.0044
173,-1.0249,0.0186,-0.0137
174,-1.0159,0.0500,-0.0151
175,-1.0198,0.0344,-0.0005
176,-1.0188,-0.0139,-0.0044
177,-1.0071,-0.0173,-0.0232
178,-0.9995,0.0288,-0.0242
179,-0.9963,0.0527,-0.0159
180,-0.9749,0.0208,-0.0210
181,-0.9729,-0.0171,-0.0098
182,-0.9897,-0.0046,0.0076
183,-0.9915,0.0464,0.0007
184,-0.9983,0.0405,0.0051
185,-1.0027,-0.0198,0.0022
186,-0.9788,-0.0386,-0.0400
187,-0.9797,0.0210,-0.0303
188,-1.0088,0.0737,0.0198
189,-1.0090,0.0574,0.0071
190,-0.9858,0.0015,-0.0232
191,-0.9829,-0.0100,-0.0225
192,-0.9915,0.0271,-0.0183
193,-0.9905,0.0391,-0.0308
194,-1.0112,0.0012,-0.0234
195,-1.0317,-0.0186,-0.0166
196,-1.0229,0.0256,-0.0151
197,-1.0132,0.0703,0.0110
198,-1.0022,0.0415,0.0247
199,-0.9751,-0.0222,-0.0100
200,-0.9661,-0.0342,-0.0469
201,-0.9849,0.0190,-0.0415
202,-0.9993,0.0479,-0.0022
203,-0.9993,0.0054,-0.0054
204,-0.9885,-0.0210,-0.0122
205,-0.9866,0.0193,-0.0007
206,-1.0093,0.0571,0.0134
207,-1.0012,0.0247,-0.0020
208,-0.9771,-0.0181,-0.0364
209,-0.9937,-0.0093,-0.0317
210,-1.0256,0.0425,0.0225
211,-1.0337,0.0486,0.0295
212,-1.0188,-0.0107,-0.0264
213,-0.9888,-0.0283,-0.0417
214,-0.9690,0.0374,-0.0286
215,-0.9536,0.0718,-0.0220
216,-0.9797,0.0190,0.0029
217,-1.0151,-0.0417,-0.0034
218,-1.0256,-0.0210,-0.0391
219,-1.0237,0.0515,0.0027
220,-1.0081,0.0837,0.0396
221,-0.9683,0.0229,-0.0015
222,-0.9729,-0.0513,-0.0237
223,-1.0208,-0.0417,-0.0103
224,-1.0198,0.0352,-0.0178
225,-0.9980,0.0771,-0.0020
226,-0.9731,0.0356,0.0110
227,-0.9517,-0.0159,-0.0261
228,-0.9790,-0.0288,-0.0366
229,-1.0110,0.0015,-0.0127
230,-1.0002,0.0383,-0.0095
231,-0.9788,0.0601,-0.0046
232,-1.0044,0.0347,-0.0017
233,-1.0393,-0.0093,-0.0010
234,-1.0476,-0.0166,-0.0120
235,-0.9980,0.0247,-0.0339
236,-0.9399,0.0510,-0.0361
237,-0.9417,0.0139,-0.0076
238,-1.0012,-0.0190,0.0103
239,-1.0425,-0.0012,0.0291
240,-1.0364,0.0391,0.0012
241,-0.9866,0.0205,-0.0566
242,-0.9846,-0.0176,-0.0398
243,-1.0063,-0.0071,0.0188
244,-0.9868,0.0420,0.0105
245,-0.9663,0.0486,-0.0327
246,-0.9866,-0.0020,-0.0396
247,-1.0188,-0.0059,-0.0022
248,-1.0110,0.0347,0.0354
249,-0.9751,0.0256,-0.0164
250,-0.9546,-0.0271,-0.0762
251,-1.0208,-0.0166,-0.0208
252,-1.0454,0.0481,0.0105
253,-0.9866,0.0737,-0.0266
254,-0.9819,0.0342,-0.0117
255,-1.0286,-0.0063,0.0347
256,-1.0220,0.0095,0.0015
257,-0.9673,0.0193,-0.0525
258,-0.9536,0.0024,-0.0537
259,-1.0122,-0.0083,-0.0063
260,-1.0354,0.0044,0.0293
261,-0.9790,0.0217,-0.0098
262,-0.9792,0.0237,-0.0254
263,-1.0466,0.0271,0.0334
264,-1.0178,0.0281,0.0166
265,-0.9292,0.0022,-0.0706
266,-0.9419,-0.0122,-0.0391
267,-1.0249,0.0007,0.0378
268,-1.0276,0.0110,-0.0054
269,-0.9934,0.0273,-0.0320
270,-1.0051,0.0449,0.0293
271,-1.0044,0.0378,0.0132
272,-0.9790,-0.0046,-0.0552
273,-0.9800,-0.0247,-0.0327
274,-0.9973,0.0222,0.0085
275,-0.9758,0.0500,-0.0466
276,-0.9995,0.0210,-0.0232
277,-1.0347,0.0046,0.0623
278,-1.0159,0.0110,0.0002
279,-0.9739,-0.0078,-0.0645
280,-0.9712,-0.0151,-0.0378
281,-0.9907,0.0088,-0.0217
282,-1.0103,0.0422,-0.0078
283,-1.0325,0.0588,0.0361
284,-1.0239,0.0364,0.0325
285,-1.0083,-0.0144,-0.0088
286,-0.9810,-0.0210,-0.0425
287,-0.9446,0.0115,-0.0432
288,-0.9622,0.0415,-0.0183
289,-0.9985,0.0273,-0.0015
290,-1.0256,0.0212,0.0032
291,-1.0376,0.0166,0.0127
292,-1.0168,0.0037,-0.0256
293,-0.9612,0.0103,-0.0615
294,-0.9673,0.0249,-0.0139
295,-0.9910,0.0276,0.0115
296,-0.9866,0.0186,-0.0254
297,-1.0413,0.0107,0.0063
298,-1.0796,0.0107,0.0310
299,-1.0168,0.0171,-0.0398
300,-0.9507,0.0237,-0.0425
301,-0.9553,0.0029,-0.0098
302,-0.9624,-0.0151,-0.0396
303,-0.9944,0.0046,-0.0159
304,-1.0383,0.0291,0.0352
305,-1.0249,0.0376,-0.0298
306,-0.9924,0.0269,-0.0442
307,-1.0032,0.0205,0.0105
308,-0.9700,0.0054,-0.0200
309,-0.9575,0.0049,-0.0239
310,-1.0139,0.0173,0.0364
311,-1.0396,0.0154,0.0046
312,-1.0200,0.0129,-0.0266
313,-0.9963,0.0378,0.0056
314,-0.9575,0.0278,-0.0388
315,-0.9434,0.0000,-0.0659
316,-0.9946,0.0020,0.0168
317,-1.0132,0.0132,0.0107
318,-1.0002,0.0142,-0.0486
319,-1.0093,0.0310,-0.0034
320,-1.0161,0.0354,-0.0027
321,-0.9839,0.0164,-0.0503
322,-0.9954,0.0002,0.0051
323,-1.0193,0.0056,0.0347
324,-1.0161,0.0032,-0.0322
325,-1.0022,0.0161,-0.0273
326,-0.9944,0.0457,0.0054
327,-0.9744,0.0361,-0.0491
328,-0.9807,0.0005,-0.0322
329,-1.0037,-0.0088,0.0166
330,-1.0024,-0.0022,-0.0156
331,-0.9827,0.0103,-0.0403
332,-0.9915,0.0234,-0.0027
333,-0.9846,0.0315,-0.0105
334,-0.9856,0.0317,-0.0205
335,-1.0151,0.0244,0.0242
336,-1.0286,0.0088,0.0295
337,-1.0198,-0.0027,-0.0283
338,-0.9976,0.0073,-0.0176
339,-0.9761,0.0332,-0.0154
340,-0.9644,0.0303,-0.0454
341,-0.9780,0.0059,-0.0283
342,-1.0122,0.0203,0.0083
343,-1.0142,0.0364,-0.0149
344,-1.0022,0.0171,-0.0391
345,-0.9897,-0.0005,-0.0242
346,-0.9849,-0.0068,-0.0288
347,-0.9856,0.0215,-0.0164
348,-1.0120,0.0527,0.0159
349,-1.0334,0.0327,0.0168
350,-1.0317,-0.0107,-0.0059
351,-0.9995,-0.0210,-0.0269
352,-0.9653,0.0117,-0.0237
353,-0.9680,0.0344,-0.0225
354,-0.9771,0.0376,-0.0225
355,-0.9995,0.0244,-0.0144
356,-1.0178,-0.0010,-0.0144
357,-1.0071,-0.0063,-0.0330
358,-0.9917,0.0142,-0.0142
359,-0.9846,0.0376,-0.0032
360,-0.9829,0.0339,-0.0188
361,-0.9983,0.0181,0.0046
362,-1.0293,0.0024,0.0078
363,-1.0168,-0.0017,-0.0210
364,-1.0005,0.0247,-0.0015
365,-0.9907,0.0439,-0.0117
366,-0.9722,0.0239,-0.0635
367,-0.9819,-0.0059,-0.0247
368,-1.0085,-0.0034,-0.0032
369,-1.0005,0.0125,-0.0369
370,-1.0032,0.0359,-0.0149
371,-1.0093,0.0469,-0.0007
372,-0.9800,0.0303,-0.0386
373,-0.9888,0.0142,-0.0171
374,-1.0159,0.0142,0.0164
375,-1.0220,0.0012,0.0032
376,-1.0103,-0.0071,-0.0156
377,-0.9839,0.0215,-0.0264
378,-0.9792,0.0486,-0.0278
379,-0.9749,0.0361,-0.0317
380,-0.9839,0.0117,-0.0256
381,-1.0110,-0.0120,0.0027
382,-1.0227,-0.0273,-0.0154
383,-0.9924,-0.0032,-0.0369
384,-0.9905,0.0383,-0.0146
385,-0.9927,0.0552,-0.0117
386,-0.9846,0.0405,-0.0200
387,-1.0171,0.0073,0.0222
388,-1.0364,-0.0173,0.0134
389,-1.0024,-0.0012,-0.0383
390,-0.9897,0.0320,-0.0107
391,-0.9768,0.0352,-0.0088
392,-0.9583,0.0195,-0.0552
393,-0.9836,0.0159,-0.0146
394,-1.0178,0.0088,0.0103
395,-1.0100,0.0042,-0.0461
396,-1.0012,0.0227,-0.0269
397,-0.9963,0.0339,0.0066
398,-0.9790,0.0269,-0.0305
399,-0.9924,0.0112,0.0007
400,-1.0317,-0.0098,0.0342
401,-1.0190,-0.0186,-0.0173
402,-0.9895,0.0103,-0.0242
403,-0.9819,0.0481,0.0071
404,-0.9673,0.0408,-0.0217
405,-0.9758,0.0134,-0.0352
406,-1.0090,0.0020,0.0071
407,-1.0132,-0.0032,-0.0139
408,-0.9927,-0.0005,-0.0430
409,-0.9868,0.0171,-0.0137
410,-0.9749,0.0410,-0.0125
411,-0.9807,0.0403,-0.0261
412,-1.0015,0.0225,0.0039
413,-1.0288,-0.0042,0.0110
414,-1.0325,-0.0166,-0.0095
415,-1.0071,0.0088,-0.0317
416,-0.9917,0.0439,-0.0249
417,-0.9778,0.0361,-0.0183
418,-0.9712,-0.0015,-0.0471
419,-0.9846,-0.0107,-0.0166
420,-1.0122,0.0146,0.0022
421,-1.0210,0.0310,-0.0327
422,-1.0044,0.0334,-0.0071
423,-0.9937,0.0315,0.0024
424,-0.9692,0.0166,-0.0347
425,-0.9836,0.0093,0.0090
426,-1.0405,0.0039,0.0598
427,-1.0278,-0.0139,-0.0076
428,-0.9895,-0.0037,-0.0388
429,-0.9829,0.0242,-0.0120
430,-0.9592,0.0344,-0.0381
431,-0.9661,0.0415,-0.0227
432,-1.0034,0.0454,0.0100
433,-1.0078,0.0156,-0.0317
434,-1.0103,-0.0132,-0.0415
435,-1.0042,0.0020,-0.0066
436,-0.9817,0.0247,-0.0242
437,-0.9819,0.0276,-0.0337
438,-1.0159,0.0095,0.0127
439,-1.0327,0.0083,0.0088
440,-1.0247,0.0225,-0.0396
441,-1.0054,0.0293,-0.0149
442,-1.0012,0.0144,-0.0005
443,-0.9683,-0.0027,-0.0500
444,-0.9614,0.0134,-0.0405
445,-1.0032,0.0315,0.0171
446,-1.0159,0.0063,-0.0142
447,-0.9993,-0.0244,-0.0308
448,-1.0034,-0.0029,0.0208
449,-0.9868,0.0383,0.0020
450,-0.9741,0.0464,-0.0200
451,-1.0139,0.0149,0.0393
452,-1.0256,-0.0117,0.0229
453,-0.9917,-0.0173,-0.0413
454,-0.9998,0.0281,0.0027
455,-0.9976,0.0564,0.0217
456,-0.9438,0.0112,-0.0583
457,-0.9612,-0.0288,-0.0376
458,-1.0054,0.0046,0.0059
459,-0.9993,0.0515,-0.0366
460,-1.0022,0.0496,-0.0286
461,-1.0015,0.0125,-0.0063
462,-0.9915,-0.0056,-0.0437
463,-0.9966,0.0164,-0.0149
464,-1.0237,0.0325,0.0352
465,-1.0276,0.0134,-0.0010
466,-1.0129,-0.0042,-0.0273
467,-1.0054,0.0215,0.0000
468,-0.9751,0.0508,-0.0164
469,-0.9614,0.0337,-0.0322
470,-0.9905,0.0000,-0.0007
471,-1.0103,-0.0137,-0.0020
472,-0.9976,-0.0024,-0.0269
473,-0.9976,0.0151,-0.0203
474,-0.9907,0.0276,0.0093
475,-0.9829,0.0217,-0.0015
476,-0.9829,0.0161,-0.0081
477,-1.0132,0.0159,0.0317
478,-1.0288,0.0105,0.0085
479,-1.0159,-0.0059,-0.0310
480,-1.0076,0.0027,-0.0049
481,-0.9817,0.0242,-0.0261
482,-0.9602,0.0266,-0.0608
483,-0.9895,0.0215,0.0012
484,-1.0120,0.0056,0.0037
485,-0.9946,-0.0132,-0.0535
486,-1.0093,0.0005,-0.0234
487,-1.0132,0.0481,0.0134
488,-0.9829,0.0503,-0.0310
489,-0.9958,0.0024,0.0007
490,-1.0354,-0.0225,0.0496
491,-1.0171,-0.0098,-0.0139
492,-0.9927,0.0288,-0.0281
493,-0.9966,0.0498,0.0212
494,-0.9604,0.0181,-0.0303
495,-0.9475,-0.0051,-0.0461
496,-0.9875,0.0078,0.0139
497,-1.0073,0.0220,0.0005
498,-0.9956,0.0205,-0.0259
499,-0.9858,0.0330,-0.0168
500,-0.9836,0.0471,-0.0132
501,-0.9905,0.0320,-0.0139
502,-1.0171,-0.0029,0.0044
503,-1.0298,-0.0059,0.0193
504,-1.0295,0.0117,-0.0154
505,-1.0159,0.0288,-0.0334
506,-0.9895,0.0410,-0.0137
507,-0.9700,0.0374,-0.0330
508,-0.9504,0.0120,-0.0630
509,-0.9888,0.0095,-0.0020
510,-1.0286,0.0024,0.0051
511,-1.0090,-0.0193,-0.0439
512,-1.0044,-0.0051,-0.0068
513,-1.0034,0.0237,0.0139
514,-0.9749,0.0256,-0.0176
515,-0.9915,0.0049,0.0254
516,-1.0220,-0.0012,0.0291
517,-1.0151,0.0007,-0.0168
518,-1.0188,0.0146,0.0017
519,-1.0054,0.0386,0.0139
520,-0.9536,0.0305,-0.0400
521,-0.9651,-0.0046,-0.0261
522,-1.0039,-0.0168,0.0181
523,-0.9885,-0.0012,-0.0403
524,-0.9924,0.0310,-0.0386
525,-1.0100,0.0420,0.0129
526,-0.9956,0.0229,-0.0256
527,-0.9917,0.0093,-0.0259
528,-1.0239,0.0256,0.0273
529,-1.0239,0.0403,0.0056
530,-1.0071,0.0076,-0.0300
531,-0.9924,-0.0198,-0.0100
532,-0.9905,0.0139,-0.0083
533,-0.9751,0.0554,-0.0396
534,-0.9839,0.0432,-0.0156
535,-1.0024,0.0078,0.0095
536,-0.9976,-0.0122,-0.0325
537,-0.9778,0.0134,-0.0354
538,-0.9846,0.0469,0.0149
539,-0.9797,0.0330,-0.0044
540,-0.9875,0.0085,-0.0222
541,-1.0083,0.0271,0.0374
542,-1.0159,0.0369,0.0212
543,-1.0139,0.0063,-0.0232
544,-1.0073,-0.0044,-0.0022
545,-0.9934,0.0078,-0.0100
546,-0.9517,0.0315,-0.0557
547,-0.9731,0.0273,-0.0188
548,-1.0142,0.0051,0.0154
549,-1.0110,-0.0103,-0.0388
550,-1.0042,0.0029,-0.0383
551,-1.0063,0.0261,0.0015
552,-0.9895,0.0315,-0.0237
553,-0.9907,0.0146,-0.0063
554,-1.0129,0.0093,0.0249
555,-1.0181,0.0044,-0.0093
556,-1.0237,0.0012,-0.0210
557,-1.0112,0.0010,0.0000
558,-0.9739,0.0156,-0.0303
559,-0.9622,0.0278,-0.0383
560,-0.9875,0.0095,-0.0107
561,-1.0132,0.0032,0.0005
562,-1.0083,0.0181,-0.0259
563,-0.9905,0.0366,-0.0281
564,-0.9937,0.0413,-0.0044
565,-0.9885,0.0251,-0.0059
566,-0.9924,0.0002,-0.0020
567,-1.0151,-0.0107,0.0176
568,-1.0132,0.0066,-0.0073
569,-1.0024,0.0383,-0.0312
570,-0.9956,0.0503,0.0059
571,-0.9771,0.0247,-0.0127
572,-0.9556,-0.0117,-0.0571
573,-0.9788,-0.0129,-0.0081
574,-1.0190,0.0161,0.0056
575,-1.0005,0.0364,-0.0483
576,-0.9888,0.0435,-0.0200
577,-1.0044,0.0259,0.0017
578,-0.9934,0.0073,-0.0286
579,-0.9966,0.0144,0.0144
580,-1.0161,0.0117,0.0293
581,-1.0188,-0.0232,-0.0239
582,-1.0129,-0.0293,-0.0254
583,-0.9976,0.0298,0.0037
584,-0.9653,0.0627,-0.0298
585,-0.9614,0.0339,-0.0376
586,-0.9897,-0.0068,0.0132
587,-1.0027,-0.0132,-0.0171
588,-1.0000,0.0222,-0.0466
589,-0.9917,0.0552,-0.0024
590,-1.0002,0.0181,-0.0129
591,-0.9968,-0.0200,-0.0364
592,-1.0073,0.0017,0.0083
593,-1.0308,0.0352,0.0161
594,-1.0220,0.0286,-0.0264
595,-1.0193,0.0042,-0.0215
596,-0.9971,0.0195,-0.0090
597,-0.9819,0.0459,-0.0488
598,-0.9797,0.0408,-0.0320
599,-1.0095,0.0027,0.0071
600,-0.9985,-0.0242,-0.0310
601,-0.9817,-0.0173,-0.0439
602,-0.9888,0.0232,0.0037
603,-0.9873,0.0432,-0.0015
604,-0.9983,0.0303,-0.0068
605,-1.0139,0.0144,0.0300
606,-1.0063,0.0166,0.0005
607,-1.0081,0.0066,-0.0149
608,-1.0149,-0.0142,0.0127
609,-0.9729,0.0022,-0.0193
610,-0.9526,0.0249,-0.0488
611,-0.9719,0.0320,-0.0151
612,-0.9963,0.0291,-0.0122
613,-0.9983,0.0166,-0.0325
614,-1.0061,0.0059,-0.0261
615,-1.0112,0.0171,-0.0200
616,-1.0042,0.0322,-0.0247
617,-1.0151,0.0249,-0.0112
618,-1.0112,0.0247,0.0093
619,-1.0171,0.0210,0.0051
620,-1.0249,-0.0142,-0.0164
621,-1.0024,-0.0295,-0.0200
622,-0.9797,0.0210,-0.0142
623,-0.9683,0.0583,-0.0322
624,-0.9729,0.0269,-0.0393
625,-1.0032,-0.0005,0.0081
626,-0.9993,0.0203,-0.0139
627,-0.9722,0.0374,-0.0442
628,-0.9905,0.0400,-0.0020
629,-1.0081,0.0117,0.0103
630,-0.9944,-0.0098,-0.0205
631,-1.0042,-0.0085,0.0073
632,-1.0227,-0.0046,0.0071
633,-1.0093,0.0166,-0.0310
634,-1.0015,0.0535,-0.0142
635,-0.9976,0.0552,-0.0076
636,-0.9712,0.0051,-0.0632
637,-0.9800,-0.0173,-0.0327
638,-1.0178,-0.0132,-0.0007
639,-1.0054,-0.0005,-0.0386
640,-0.9858,0.0193,-0.0483
641,-0.9976,0.0339,-0.0139
642,-1.0034,0.0432,-0.0010
643,-1.0076,0.0239,-0.0085
644,-1.0190,-0.0039,0.0310
645,-1.0325,-0.0205,0.0173
646,-1.0132,-0.0107,-0.0344
647,-0.9849,0.0273,-0.0093
648,-0.9753,0.0522,-0.0007
649,-0.9641,0.0237,-0.0415
650,-0.9800,-0.0017,-0.0159
651,-1.0139,-0.0149,0.0164
652,-0.9973,-0.0122,-0.0339
653,-0.9731,0.0215,-0.0483
654,-0.9956,0.0652,0.0085
655,-1.0027,0.0613,-0.0007
656,-0.9956,0.0229,-0.0188
657,-1.0117,-0.0005,0.0176
658,-1.0151,-0.0027,-0.0027
659,-0.9907,0.0120,-0.0415
660,-0.9954,0.0276,-0.0134
661,-0.9915,0.0203,-0.0266
662,-0.9773,0.0129,-0.0618
663,-1.0015,0.0166,-0.0234
664,-1.0129,0.0291,-0.0015
665,-0.9915,0.0139,-0.0356
666,-0.9829,-0.0039,-0.0259
667,-1.0159,-0.0103,0.0037
668,-1.0051,0.0154,-0.0137
669,-1.0020,0.0442,-0.0044
670,-1.0200,0.0342,0.0388
671,-1.0161,-0.0015,0.0037
672,-0.9973,-0.0198,-0.0283
673,-0.9927,-0.0063,0.0095
674,-0.9858,0.0105,-0.0137
675,-0.9680,0.0161,-0.0496
676,-0.9905,0.0342,0.0098
677,-1.0181,0.0327,-0.0010
678,-1.0022,0.0022,-0.0457
679,-0.9993,0.0010,-0.0200
680,-0.9985,0.0132,-0.0161
681,-0.9858,0.0193,-0.0249
682,-1.0002,0.0251,0.0066
683,-1.0171,0.0144,0.0088
684,-1.0190,0.0027,-0.0305
685,-1.0071,0.0234,-0.0190
686,-0.9858,0.0483,-0.0068
687,-0.9771,0.0227,-0.0391
688,-0.9907,-0.0210,-0.0278
689,-0.9973,-0.0024,0.0066
690,-0.9944,0.0337,-0.0234
691,-0.9944,0.0271,-0.0325
692,-0.9917,0.0085,0.0017
693,-0.9790,0.0083,-0.0046
694,-0.9819,0.0198,-0.0068
695,-0.9973,0.0173,0.0215
696,-1.0171,0.0027,0.0271
697,-1.0071,-0.0068,-0.0117
698,-0.9856,0.0222,-0.0403
699,-0.9878,0.0530,-0.0017
700,-0.9897,0.0278,-0.0044
701,-0.9739,-0.0005,-0.0400
702,-0.9856,0.0186,-0.0081
703,-1.0090,0.0256,0.0000
704,-1.0110,0.0066,-0.0405
705,-0.9934,0.0017,-0.0249
706,-1.0027,0.0146,-0.0103
707,-1.0022,0.0356,-0.0251
708,-1.0139,0.0234,0.0110
709,-1.0327,-0.0105,0.0310
710,-1.0015,-0.0181,-0.0327
711,-0.9778,0.0176,-0.0325
712,-0.9983,0.0549,0.0134
713,-0.9827,0.0459,-0.0149
714,-0.9751,0.0017,-0.0244
715,-0.9985,-0.0125,0.0085
716,-0.9985,-0.0044,-0.0181
717,-0.9846,0.0059,-0.0315
718,-1.0005,0.0222,0.0139
719,-0.9915,0.0317,-0.0154
720,-0.9976,0.0261,-0.0227
721,-1.0288,0.0146,0.0269
722,-1.0247,0.0088,0.0002
723,-0.9985,0.0142,-0.0386
724,-0.9905,0.0249,-0.0115
725,-1.0012,0.0232,-0.0071
726,-0.9731,0.0103,-0.0471
727,-0.9934,0.0034,-0.0332
728,-1.0142,0.0103,0.0083
729,-0.9963,0.0227,-0.0339
730,-0.9915,0.0215,-0.0515
731,-1.0081,0.0239,0.0237
732,-1.0022,0.0281,-0.0037
733,-0.9788,0.0278,-0.0459
734,-1.0151,0.0149,0.0417
735,-1.0295,-0.0105,0.0417
736,-0.9800,-0.0239,-0.0503
